process_id,frequency,top_k,expected_periods,engine_periods,maximum_abs_label_proxy_difference,mean_abs_label_proxy_difference,identity_passed
FS_RIDGE_A1_S1,weekly,20,443,443,0.0013910370216401796,3.1743914345909953e-06,True
FS_RIDGE_A1_S1,weekly,50,443,443,0.000556414808656596,1.9740143125928137e-06,True
FS_RIDGE_A1_S2,monthly,5,101,101,3.0531133177191805e-16,9.896726246547386e-17,True
FS_RIDGE_A1_S2,monthly,10,101,101,0.0027850258267211603,2.965580158210235e-05,True
FS_RIDGE_A1_S2,monthly,20,101,101,0.0013925129133610104,1.4827900791144747e-05,True
FS_RIDGE_A1_S2,monthly,50,101,101,0.006538437139268369,7.066816169544075e-05,True
FS_RIDGE_A1_S2,weekly,5,443,443,5.603196548857603e-05,1.2648299216436048e-07,True
FS_RIDGE_A1_S2,weekly,10,443,443,0.0007120257478077218,1.6705230939359443e-06,True
FS_RIDGE_A1_S2,weekly,20,443,443,0.001282922684791887,3.771122369133802e-06,True
FS_RIDGE_A1_S2,weekly,50,443,443,0.016726598908840935,9.286017175803235e-05,True
FS_RIDGE_A1_S5,monthly,5,101,101,0.0014297928856787032,1.4156365204837467e-05,True
FS_RIDGE_A1_S5,monthly,10,101,101,0.028260871073002652,0.0002868887872856742,True
FS_RIDGE_A1_S5,monthly,20,101,101,0.014130435536501673,0.00015301451978212366,True
FS_RIDGE_A1_S5,monthly,50,101,101,0.005652174214600528,6.270662342741368e-05,True
FS_RIDGE_A1_S5,weekly,5,443,443,0.017719235530967395,5.9842269950805694e-05,True
FS_RIDGE_A1_S5,weekly,10,443,443,0.004101951717618305,1.616300066464075e-05,True
FS_RIDGE_A1_S5,weekly,20,443,443,0.002050975858809194,1.1070080924957278e-05,True
FS_RIDGE_A1_S5,weekly,50,443,443,0.00825585286502004,2.2220878967359323e-05,True
FS_RIDGE_A1_S6,monthly,5,101,101,0.0014297928856788164,1.4156365204840588e-05,True
FS_RIDGE_A1_S6,monthly,10,101,101,0.02826087107300261,0.00029670744577631804,True
FS_RIDGE_A1_S6,monthly,20,101,101,0.014130435536501541,0.00015616721565641948,True
FS_RIDGE_A1_S6,monthly,50,101,101,0.005652174214600653,8.691275850391309e-05,True
FS_RIDGE_A1_S6,weekly,5,443,443,0.008203903435236554,1.864545237193612e-05,True
FS_RIDGE_A1_S6,weekly,10,443,443,0.004101951717618117,9.322726186055927e-06,True
FS_RIDGE_A1_S6,weekly,20,443,443,0.002050975858808979,5.4875783841085195e-06,True
FS_RIDGE_A1_S6,weekly,50,443,443,0.003596619480671817,2.2389787550029435e-05,True
RAW_XS003_CORE10,monthly,5,101,101,4.43678371779728e-06,4.392855175135872e-08,True
RAW_XS003_CORE10,monthly,10,101,101,2.218391858542154e-06,2.1964275992685572e-08,True
RAW_XS003_CORE10,monthly,20,101,101,1.109195928966633e-06,1.0982138081248497e-08,True
