process_id,outer_year,recipe_id,mean_absolute_error,best_recipe_id,paired_block_se,within_one_se,selected
R7R__RB02__RIDGE,2016,RIDGE_A100,0.022850098889943996,RIDGE_A01,0.0004371732838454837,True,False
R7R__RB02__GAM,2016,GAM_K3_A1,0.021333915544026662,GAM_K3_A1,0.0,True,True
R7R__RB02__GAM,2016,GAM_K3_A10,0.02200523321578151,GAM_K3_A1,0.0009544612004208823,True,False
R7R__RB02__GAM,2016,GAM_K5_A1,0.023349041315639307,GAM_K3_A1,0.0020079346238162012,False,False
R7R__RB02__GAM,2016,GAM_K5_A10,0.022481727590508153,GAM_K3_A1,0.0007191828313534799,False,False
R7R__RB02__LGBM,2016,LGBM_D1_N50,0.021696888060090937,LGBM_D2_N50,0.0008211633693268441,True,True
R7R__RB02__LGBM,2016,LGBM_D1_N100,0.022130883850216127,LGBM_D2_N50,0.00020821816083957357,False,False
R7R__RB02__LGBM,2016,LGBM_D2_N50,0.02134828050193231,LGBM_D2_N50,0.0,True,False
R7R__RB02__LGBM,2016,LGBM_D2_N100,0.02215618278019815,LGBM_D2_N50,0.0008360254155684089,True,False
R7R__RB03__RIDGE,2016,RIDGE_A01,0.025653508577240147,RIDGE_A100,0.0007106085840838751,True,True
R7R__RB03__RIDGE,2016,RIDGE_A1,0.025648624968563783,RIDGE_A100,0.0007029800831943454,True,False
R7R__RB03__RIDGE,2016,RIDGE_A10,0.025603712646061465,RIDGE_A100,0.0006278576964180597,True,False
R7R__RB03__RIDGE,2016,RIDGE_A100,0.02534011871161417,RIDGE_A100,0.0,True,False
R7R__RB03__GAM,2016,GAM_K3_A1,0.028935868248734148,GAM_K3_A10,0.0011791054666710954,False,False
R7R__RB03__GAM,2016,GAM_K3_A10,0.026817621360956334,GAM_K3_A10,0.0,True,True
R7R__RB03__GAM,2016,GAM_K5_A1,0.029709683657046137,GAM_K3_A10,0.001956839485843265,False,False
R7R__RB03__GAM,2016,GAM_K5_A10,0.02782493831664647,GAM_K3_A10,0.0009265202979609349,False,False
R7R__RB03__LGBM,2016,LGBM_D1_N50,0.02536230846965056,LGBM_D1_N50,0.0,True,True
R7R__RB03__LGBM,2016,LGBM_D1_N100,0.02662622320310243,LGBM_D1_N50,0.0010378549402779286,False,False
R7R__RB03__LGBM,2016,LGBM_D2_N50,0.028192963021989176,LGBM_D1_N50,0.0018875173492564948,False,False
R7R__RB03__LGBM,2016,LGBM_D2_N100,0.029577320198244432,LGBM_D1_N50,0.0030198785603920276,False,False
R7R__RB04__RIDGE,2016,RIDGE_A01,0.024809632645207667,RIDGE_A100,0.0005925693008072702,True,True
R7R__RB04__RIDGE,2016,RIDGE_A1,0.024806373390137547,RIDGE_A100,0.0005862258353113027,True,False
R7R__RB04__RIDGE,2016,RIDGE_A10,0.024777220891296272,RIDGE_A100,0.0005239859321957579,True,False
R7R__RB04__RIDGE,2016,RIDGE_A100,0.0246544610725727,RIDGE_A100,0.0,True,False
R7R__RB04__GAM,2016,GAM_K3_A1,0.025562118851281644,GAM_K5_A10,0.001255436756197903,True,True
R7R__RB04__GAM,2016,GAM_K3_A10,0.024905268973546384,GAM_K5_A10,0.0009317320795698631,True,False
R7R__RB04__GAM,2016,GAM_K5_A1,0.02490971663025139,GAM_K5_A10,0.00047579306215704044,False,False
R7R__RB04__GAM,2016,GAM_K5_A10,0.024374419111197334,GAM_K5_A10,0.0,True,False
R7R__RB04__LGBM,2016,LGBM_D1_N50,0.024750937863850648,LGBM_D1_N50,0.0,True,True
R7R__RB04__LGBM,2016,LGBM_D1_N100,0.025898517730968983,LGBM_D1_N50,0.0007801552092326632,False,False
R7R__RB04__LGBM,2016,LGBM_D2_N50,0.02607732254129052,LGBM_D1_N50,0.0013223807618140528,False,False
R7R__RB04__LGBM,2016,LGBM_D2_N100,0.02706693817778341,LGBM_D1_N50,0.0020206405493628913,False,False
R7R__RB05__RIDGE,2016,RIDGE_A01,0.023494843148982182,RIDGE_A100,0.0004812031447556167,True,True
R7R__RB05__RIDGE,2016,RIDGE_A1,0.023489691552038484,RIDGE_A100,0.0004758464690757019,True,False
R7R__RB05__RIDGE,2016,RIDGE_A10,0.023442600578687103,RIDGE_A100,0.0004238875766700994,True,False
R7R__RB05__RIDGE,2016,RIDGE_A100,0.023280092333590467,RIDGE_A100,0.0,True,False
R7R__RB05__GAM,2016,GAM_K3_A1,0.026126952824706964,GAM_K3_A10,0.0009721836391502549,False,False
R7R__RB05__GAM,2016,GAM_K3_A10,0.02383307772669908,GAM_K3_A10,0.0,True,True
R7R__RB05__GAM,2016,GAM_K5_A1,0.02893409217531648,GAM_K3_A10,0.0017999095208818317,False,False
R7R__RB05__GAM,2016,GAM_K5_A10,0.025103199539751767,GAM_K3_A10,0.0008822449404824375,False,False
R7R__RB05__LGBM,2016,LGBM_D1_N50,0.024043786847183238,LGBM_D1_N50,0.0,True,True
R7R__RB05__LGBM,2016,LGBM_D1_N100,0.025212238219367925,LGBM_D1_N50,0.000785071504104873,False,False
R7R__RB05__LGBM,2016,LGBM_D2_N50,0.025196251884772,LGBM_D1_N50,0.0011135921760105922,False,False
R7R__RB05__LGBM,2016,LGBM_D2_N100,0.027531099403589308,LGBM_D1_N50,0.002054052617444346,False,False
R7R__RB06__RIDGE,2016,RIDGE_A01,0.02283219708102463,RIDGE_A10,4.630548421356715e-05,True,True
R7R__RB06__RIDGE,2016,RIDGE_A1,0.022831600928740408,RIDGE_A10,4.2031090153952024e-05,True,False
R7R__RB06__RIDGE,2016,RIDGE_A10,0.022826444070677458,RIDGE_A10,0.0,True,False
R7R__RB06__RIDGE,2016,RIDGE_A100,0.022858717854565436,RIDGE_A10,0.000368643717590912,True,False
R7R__RB06__GAM,2016,GAM_K3_A1,0.022990240936673113,GAM_K5_A10,0.000937212927576451,True,True
R7R__RB06__GAM,2016,GAM_K3_A10,0.022548649797467787,GAM_K5_A10,0.0008016944635582639,True,False
R7R__RB06__GAM,2016,GAM_K5_A1,0.024069376327457214,GAM_K5_A10,0.0004472729844829376,False,False
R7R__RB06__GAM,2016,GAM_K5_A10,0.02244232632481606,GAM_K5_A10,0.0,True,False
R7R__RB06__LGBM,2016,LGBM_D1_N50,0.023373303089802653,LGBM_D1_N50,0.0,True,True
R7R__RB06__LGBM,2016,LGBM_D1_N100,0.024045046385178636,LGBM_D1_N50,0.0007081442272715858,True,False
R7R__RB06__LGBM,2016,LGBM_D2_N50,0.023633590690914117,LGBM_D1_N50,0.0005564252370185336,True,False
R7R__RB06__LGBM,2016,LGBM_D2_N100,0.02459489295013702,LGBM_D1_N50,0.001317389599388872,True,False
R7R__RB07__RIDGE,2016,RIDGE_A01,0.023266399939534752,RIDGE_A100,0.0004278847658160091,True,True
R7R__RB07__RIDGE,2016,RIDGE_A1,0.023264222922023157,RIDGE_A100,0.0004234598745860484,True,False
R7R__RB07__RIDGE,2016,RIDGE_A10,0.023244253078979073,RIDGE_A100,0.00037988521449604923,True,False
R7R__RB07__RIDGE,2016,RIDGE_A100,0.023183794596420632,RIDGE_A100,0.0,True,False
R7R__RB07__GAM,2016,GAM_K3_A1,0.02511986604902584,GAM_K3_A10,0.0009665337812390377,False,False
R7R__RB07__GAM,2016,GAM_K3_A10,0.023791500851661013,GAM_K3_A10,0.0,True,True
R7R__RB07__GAM,2016,GAM_K5_A1,0.026110139996562823,GAM_K3_A10,0.0025507393972031456,True,False
R7R__RB07__GAM,2016,GAM_K5_A10,0.02475896199963148,GAM_K3_A10,0.0011477911219370527,True,False
R7R__RB07__LGBM,2016,LGBM_D1_N50,0.0222049283291607,LGBM_D1_N50,0.0,True,True
R7R__RB07__LGBM,2016,LGBM_D1_N100,0.02318066984802652,LGBM_D1_N50,0.0009318654973485967,False,False
R7R__RB07__LGBM,2016,LGBM_D2_N50,0.022948643761486198,LGBM_D1_N50,0.0011725620932658799,True,False
R7R__RB07__LGBM,2016,LGBM_D2_N100,0.024749409831430726,LGBM_D1_N50,0.0020698189979866037,False,False
R7R__RB08__RIDGE,2016,RIDGE_A01,0.022307223545922725,RIDGE_A01,0.0,True,True
R7R__RB08__RIDGE,2016,RIDGE_A1,0.022307842551984074,RIDGE_A01,4.291617067752345e-06,True,False
R7R__RB08__RIDGE,2016,RIDGE_A10,0.022354306123962057,RIDGE_A01,4.749143799551308e-05,True,False
R7R__RB08__RIDGE,2016,RIDGE_A100,0.022503543760149635,RIDGE_A01,0.00042397182075970145,True,False
R7R__RB08__GAM,2016,GAM_K3_A1,0.02310779697292892,GAM_K3_A10,0.0006806805488877425,True,True
R7R__RB08__GAM,2016,GAM_K3_A10,0.022504209440662937,GAM_K3_A10,0.0,True,False
R7R__RB08__GAM,2016,GAM_K5_A1,0.02356904175853495,GAM_K3_A10,0.0018381615605501066,True,False
R7R__RB08__GAM,2016,GAM_K5_A10,0.02251842808147502,GAM_K3_A10,0.0008039626117835859,True,False
R7R__RB08__LGBM,2016,LGBM_D1_N50,0.021612739210530054,LGBM_D1_N50,0.0,True,True
R7R__RB08__LGBM,2016,LGBM_D1_N100,0.02232521747942093,LGBM_D1_N50,0.0007907979914153238,True,False
R7R__RB08__LGBM,2016,LGBM_D2_N50,0.02165774824776829,LGBM_D1_N50,0.0008902126676827525,True,False
R7R__RB08__LGBM,2016,LGBM_D2_N100,0.023055440392509504,LGBM_D1_N50,0.0018610909187538028,True,False
R7R__RB00__RIDGE,2017,RIDGE_A01,0.024149879162381854,RIDGE_A100,0.00027916386552232934,True,True
R7R__RB00__RIDGE,2017,RIDGE_A1,0.0241467071378096,RIDGE_A100,0.0002761311120272817,True,False
R7R__RB00__RIDGE,2017,RIDGE_A10,0.024116602888392267,RIDGE_A100,0.0002463092660933103,True,False
R7R__RB00__RIDGE,2017,RIDGE_A100,0.023892370704458894,RIDGE_A100,0.0,True,False
R7R__RB00__GAM,2017,GAM_K3_A1,0.023383044488243823,GAM_K5_A1,0.0006113045615755468,False,False
R7R__RB00__GAM,2017,GAM_K3_A10,0.023717285008470364,GAM_K5_A1,0.0005479600910768669,False,False
R7R__RB00__GAM,2017,GAM_K5_A1,0.022379410788866315,GAM_K5_A1,0.0,True,True
R7R__RB00__GAM,2017,GAM_K5_A10,0.02278823609357457,GAM_K5_A1,0.00026921313542271154,False,False
R7R__RB00__LGBM,2017,LGBM_D1_N50,0.023825048411384303,LGBM_D1_N50,0.0,True,True
R7R__RB00__LGBM,2017,LGBM_D1_N100,0.02420359538245941,LGBM_D1_N50,0.0003255963041236015,False,False
R7R__RB00__LGBM,2017,LGBM_D2_N50,0.02408652975449974,LGBM_D1_N50,0.00022835968967151638,False,False
R7R__RB00__LGBM,2017,LGBM_D2_N100,0.02429418973056867,LGBM_D1_N50,0.0004225442259923122,False,False
R7R__RB01__RIDGE,2017,RIDGE_A01,0.02062523764675803,RIDGE_A01,0.0,True,True
R7R__RB01__RIDGE,2017,RIDGE_A1,0.020629092361105023,RIDGE_A01,2.9685153673208273e-06,False,False
R7R__RB01__RIDGE,2017,RIDGE_A10,0.020666209981595757,RIDGE_A01,3.18839152991676e-05,False,False
R7R__RB01__RIDGE,2017,RIDGE_A100,0.020965179110821568,RIDGE_A01,0.00026197369939101855,False,False
R7R__RB01__GAM,2017,GAM_K3_A1,0.018433244116083443,GAM_K5_A1,0.0005204617199847523,True,True
R7R__RB01__GAM,2017,GAM_K3_A10,0.019580427742999208,GAM_K5_A1,0.0006801009476831138,False,False
R7R__RB01__GAM,2017,GAM_K5_A1,0.018371251432445744,GAM_K5_A1,0.0,True,False
R7R__RB01__GAM,2017,GAM_K5_A10,0.018666195928086386,GAM_K5_A1,0.0003575558886297596,True,False
R7R__RB01__LGBM,2017,LGBM_D1_N50,0.020216576800470343,LGBM_D2_N50,0.0003279313849228089,True,True
R7R__RB01__LGBM,2017,LGBM_D1_N100,0.02061041946207942,LGBM_D2_N50,0.0002585288357917561,False,False
R7R__RB01__LGBM,2017,LGBM_D2_N50,0.020018854714096413,LGBM_D2_N50,0.0,True,False
R7R__RB01__LGBM,2017,LGBM_D2_N100,0.020638206975768247,LGBM_D2_N50,0.0005173138000048758,False,False
R7R__RB02__RIDGE,2017,RIDGE_A01,0.02001718528548483,RIDGE_A01,0.0,True,True
R7R__RB02__RIDGE,2017,RIDGE_A1,0.02002221293099017,RIDGE_A01,3.2387888351511425e-06,False,False
R7R__RB02__RIDGE,2017,RIDGE_A10,0.020071302265142366,RIDGE_A01,3.49967457232544e-05,False,False
R7R__RB02__RIDGE,2017,RIDGE_A100,0.02046889849546232,RIDGE_A01,0.0003010012658590297,False,False
R7R__RB02__GAM,2017,GAM_K3_A1,0.01875561052007143,GAM_K3_A1,0.0,True,True
R7R__RB02__GAM,2017,GAM_K3_A10,0.01935172805087551,GAM_K3_A1,0.000662956585237264,True,False
R7R__RB02__GAM,2017,GAM_K5_A1,0.019682747603792263,GAM_K3_A1,0.001199685813621977,True,False
R7R__RB02__GAM,2017,GAM_K5_A10,0.01931032125293653,GAM_K3_A1,0.0006181278635449746,True,False
R7R__RB02__LGBM,2017,LGBM_D1_N50,0.019622421050120745,LGBM_D2_N50,0.0006220247843976374,True,True
R7R__RB02__LGBM,2017,LGBM_D1_N100,0.01992197873490881,LGBM_D2_N50,0.00024601554175338205,False,False
R7R__RB02__LGBM,2017,LGBM_D2_N50,0.0191417727051105,LGBM_D2_N50,0.0,True,False
R7R__RB02__LGBM,2017,LGBM_D2_N100,0.019780602631799885,LGBM_D2_N50,0.0004085239733248652,False,False
R7R__RB03__RIDGE,2017,RIDGE_A01,0.02107028965817931,RIDGE_A10,5.993239109245046e-05,True,True
R7R__RB03__RIDGE,2017,RIDGE_A1,0.02106926886238638,RIDGE_A10,5.442324078335337e-05,True,False
R7R__RB03__RIDGE,2017,RIDGE_A10,0.02106196887431893,RIDGE_A10,0.0,True,False
R7R__RB03__RIDGE,2017,RIDGE_A100,0.021093385540680347,RIDGE_A10,0.0004656186176050784,True,False
R7R__RB03__GAM,2017,GAM_K3_A1,0.023378559332480158,GAM_K3_A10,0.0008664364355344344,False,False
R7R__RB03__GAM,2017,GAM_K3_A10,0.021993093818593976,GAM_K3_A10,0.0,True,True
R7R__RB03__GAM,2017,GAM_K5_A1,0.0239506679931171,GAM_K3_A10,0.001559986652968607,False,False
R7R__RB03__GAM,2017,GAM_K5_A10,0.02299851370937871,GAM_K3_A10,0.0010795074975631807,True,False
R7R__RB03__LGBM,2017,LGBM_D1_N50,0.020447410273402866,LGBM_D1_N50,0.0,True,True
R7R__RB03__LGBM,2017,LGBM_D1_N100,0.020977804425816152,LGBM_D1_N50,0.000799567453179464,True,False
R7R__RB03__LGBM,2017,LGBM_D2_N50,0.02221630129791173,LGBM_D1_N50,0.0014671914529624298,False,False
R7R__RB03__LGBM,2017,LGBM_D2_N100,0.022698451694843802,LGBM_D1_N50,0.002170115905988479,False,False
R7R__RB04__RIDGE,2017,RIDGE_A01,0.019525041137373928,RIDGE_A01,0.0,True,True
R7R__RB04__RIDGE,2017,RIDGE_A1,0.019525769077088,RIDGE_A01,3.8046813468826253e-06,True,False
R7R__RB04__RIDGE,2017,RIDGE_A10,0.0195367257456191,RIDGE_A01,4.0609909510069855e-05,True,False
R7R__RB04__RIDGE,2017,RIDGE_A100,0.019767034049359547,RIDGE_A01,0.00035566867816749494,True,False
R7R__RB04__GAM,2017,GAM_K3_A1,0.020304962580260957,GAM_K5_A10,0.000512579624177223,False,False
R7R__RB04__GAM,2017,GAM_K3_A10,0.020201953191577443,GAM_K5_A10,0.0005967504688203623,False,False
R7R__RB04__GAM,2017,GAM_K5_A1,0.019505800793276445,GAM_K5_A10,0.00037338373663575226,True,True
R7R__RB04__GAM,2017,GAM_K5_A10,0.019439725059409232,GAM_K5_A10,0.0,True,False
R7R__RB04__LGBM,2017,LGBM_D1_N50,0.020527668076395698,LGBM_D1_N50,0.0,True,True
R7R__RB04__LGBM,2017,LGBM_D1_N100,0.021060583853278136,LGBM_D1_N50,0.0005486744662257218,True,False
R7R__RB04__LGBM,2017,LGBM_D2_N50,0.020842845428036317,LGBM_D1_N50,0.0008936742175793544,True,False
R7R__RB04__LGBM,2017,LGBM_D2_N100,0.021525889618764955,LGBM_D1_N50,0.001374840088033254,True,False
R7R__RB05__RIDGE,2017,RIDGE_A01,0.019914110515654285,RIDGE_A10,4.1082041429917e-05,True,True
R7R__RB05__RIDGE,2017,RIDGE_A1,0.019913187943600807,RIDGE_A10,3.723877355447387e-05,True,False
R7R__RB05__RIDGE,2017,RIDGE_A10,0.019905832115145232,RIDGE_A10,0.0,True,False
R7R__RB05__RIDGE,2017,RIDGE_A100,0.019994092009317763,RIDGE_A10,0.0003013334413879614,True,False
R7R__RB05__GAM,2017,GAM_K3_A1,0.0214410812536662,GAM_K3_A10,0.0006561564934006258,False,False
R7R__RB05__GAM,2017,GAM_K3_A10,0.020091681189990187,GAM_K3_A10,0.0,True,True
R7R__RB05__GAM,2017,GAM_K5_A1,0.022896569713206513,GAM_K3_A10,0.001351340529323591,False,False
R7R__RB05__GAM,2017,GAM_K5_A10,0.021154236103545616,GAM_K3_A10,0.000992447661809576,False,False
R7R__RB05__LGBM,2017,LGBM_D1_N50,0.020250780238262014,LGBM_D1_N50,0.0,True,True
R7R__RB05__LGBM,2017,LGBM_D1_N100,0.020955047312629337,LGBM_D1_N50,0.0005631398152149093,False,False
R7R__RB05__LGBM,2017,LGBM_D2_N50,0.020631611609968847,LGBM_D1_N50,0.0009379137016126447,True,False
R7R__RB05__LGBM,2017,LGBM_D2_N100,0.021766665350257234,LGBM_D1_N50,0.0015231534957994457,True,False
R7R__RB06__RIDGE,2017,RIDGE_A01,0.019096633528901015,RIDGE_A01,0.0,True,True
R7R__RB06__RIDGE,2017,RIDGE_A1,0.01909774800018914,RIDGE_A01,2.444393452918507e-06,True,False
R7R__RB06__RIDGE,2017,RIDGE_A10,0.019108989820742252,RIDGE_A01,2.65569837691781e-05,True,False
R7R__RB06__RIDGE,2017,RIDGE_A100,0.01926471612507772,RIDGE_A01,0.0002469584256997319,True,False
R7R__RB06__GAM,2017,GAM_K3_A1,0.019751370837397208,GAM_K5_A10,0.0005139962074203429,False,False
R7R__RB06__GAM,2017,GAM_K3_A10,0.0191254069872844,GAM_K5_A10,0.0005449411796634528,True,True
R7R__RB06__GAM,2017,GAM_K5_A1,0.020398787960602408,GAM_K5_A10,0.00035529619395815824,False,False
R7R__RB06__GAM,2017,GAM_K5_A10,0.01869373309714784,GAM_K5_A10,0.0,True,False
R7R__RB06__LGBM,2017,LGBM_D1_N50,0.01999075313125146,LGBM_D1_N50,0.0,True,True
R7R__RB06__LGBM,2017,LGBM_D1_N100,0.02046649446145466,LGBM_D1_N50,0.0006034175329005143,True,False
R7R__RB06__LGBM,2017,LGBM_D2_N50,0.020021169798878673,LGBM_D1_N50,0.0004760874980030439,True,False
R7R__RB06__LGBM,2017,LGBM_D2_N100,0.021262504923435063,LGBM_D1_N50,0.001087327084387904,False,False
R7R__RB07__RIDGE,2017,RIDGE_A01,0.01988580941787975,RIDGE_A10,3.0248810971624428e-05,True,True
R7R__RB07__RIDGE,2017,RIDGE_A1,0.01988560244371923,RIDGE_A10,2.746511319561196e-05,True,False
R7R__RB07__RIDGE,2017,RIDGE_A10,0.01988489934156516,RIDGE_A10,0.0,True,False
R7R__RB07__RIDGE,2017,RIDGE_A100,0.01995103182825947,RIDGE_A10,0.0002440159095501529,True,False
R7R__RB07__GAM,2017,GAM_K3_A1,0.021335736730468142,GAM_K3_A10,0.0008202487132567521,False,False
R7R__RB07__GAM,2017,GAM_K3_A10,0.020150157067530657,GAM_K3_A10,0.0,True,True
R7R__RB07__GAM,2017,GAM_K5_A1,0.022467178412111308,GAM_K3_A10,0.0018578109901102936,False,False
R7R__RB07__GAM,2017,GAM_K5_A10,0.021070808382667217,GAM_K3_A10,0.0010965446785935141,True,False
R7R__RB07__LGBM,2017,LGBM_D1_N50,0.01987227200566373,LGBM_D2_N50,0.0006705540108621886,True,True
R7R__RB07__LGBM,2017,LGBM_D1_N100,0.02038988014309628,LGBM_D2_N50,0.00023547275760649845,False,False
R7R__RB07__LGBM,2017,LGBM_D2_N50,0.019842426758049158,LGBM_D2_N50,0.0,True,False
R7R__RB07__LGBM,2017,LGBM_D2_N100,0.02104689004584796,LGBM_D2_N50,0.0006026140106339962,False,False
R7R__RB08__RIDGE,2017,RIDGE_A01,0.018649065040251902,RIDGE_A01,0.0,True,True
R7R__RB08__RIDGE,2017,RIDGE_A1,0.018651265865137684,RIDGE_A01,2.6010891754934087e-06,True,False
R7R__RB08__RIDGE,2017,RIDGE_A10,0.018673423107257153,RIDGE_A01,2.826824987870756e-05,True,False
R7R__RB08__RIDGE,2017,RIDGE_A100,0.018914634999082504,RIDGE_A01,0.0002569660803356006,False,False
R7R__RB08__GAM,2017,GAM_K3_A1,0.019827013161871496,GAM_K5_A10,0.000520209296377902,False,False
R7R__RB08__GAM,2017,GAM_K3_A10,0.019023530679133226,GAM_K5_A10,0.0006822474869967945,True,True
R7R__RB08__GAM,2017,GAM_K5_A1,0.01919898053294905,GAM_K5_A10,0.0006418842674199957,True,False
R7R__RB08__GAM,2017,GAM_K5_A10,0.018564589067820256,GAM_K5_A10,0.0,True,False
R7R__RB08__LGBM,2017,LGBM_D1_N50,0.019450533288834195,LGBM_D2_N50,0.000665570836331765,True,True
R7R__RB08__LGBM,2017,LGBM_D1_N100,0.01973994806312541,LGBM_D2_N50,0.0002591707720951079,False,False
R7R__RB08__LGBM,2017,LGBM_D2_N50,0.019179196344761264,LGBM_D2_N50,0.0,True,False
R7R__RB08__LGBM,2017,LGBM_D2_N100,0.020499776657278878,LGBM_D2_N50,0.0005857652067652577,False,False
R7R__RB00__RIDGE,2018,RIDGE_A01,0.022964967058280283,RIDGE_A01,0.0,True,True
R7R__RB00__RIDGE,2018,RIDGE_A1,0.02296510238728388,RIDGE_A01,2.0198596258297974e-06,True,False
R7R__RB00__RIDGE,2018,RIDGE_A10,0.02296716741787594,RIDGE_A01,2.1954193406718253e-05,True,False
R7R__RB00__RIDGE,2018,RIDGE_A100,0.022989752208296355,RIDGE_A01,0.00019222588330643204,True,False
R7R__RB00__GAM,2018,GAM_K3_A1,0.021741938633867426,GAM_K5_A1,0.0006093567770722407,False,False
R7R__RB00__GAM,2018,GAM_K3_A10,0.02273792729413385,GAM_K5_A1,0.0005377803189534942,False,False
R7R__RB00__GAM,2018,GAM_K5_A1,0.02067454317497241,GAM_K5_A1,0.0,True,True
R7R__RB00__GAM,2018,GAM_K5_A10,0.02145925891819932,GAM_K5_A1,0.00020868482611965136,False,False
R7R__RB00__LGBM,2018,LGBM_D1_N50,0.02160868298402813,LGBM_D1_N50,0.0,True,True
R7R__RB00__LGBM,2018,LGBM_D1_N100,0.021672406543771276,LGBM_D1_N50,0.00021409651697934536,True,False
R7R__RB00__LGBM,2018,LGBM_D2_N50,0.02168121564496699,LGBM_D1_N50,0.00016443353552475455,True,False
R7R__RB00__LGBM,2018,LGBM_D2_N100,0.021697351797996835,LGBM_D1_N50,0.0002896268906012505,True,False
R7R__RB01__RIDGE,2018,RIDGE_A01,0.018312152662784794,RIDGE_A01,0.0,True,True
R7R__RB01__RIDGE,2018,RIDGE_A1,0.018319329375115122,RIDGE_A01,2.562236743744586e-06,False,False
R7R__RB01__RIDGE,2018,RIDGE_A10,0.01838937497177746,RIDGE_A01,2.7544039300313616e-05,False,False
R7R__RB01__RIDGE,2018,RIDGE_A100,0.018984058642685212,RIDGE_A01,0.0002248789766847185,False,False
R7R__RB01__GAM,2018,GAM_K3_A1,0.014982959215607184,GAM_K3_A1,0.0,True,True
R7R__RB01__GAM,2018,GAM_K3_A10,0.016785954410780384,GAM_K3_A1,0.00047819971351183757,False,False
R7R__RB01__GAM,2018,GAM_K5_A1,0.015593653408580611,GAM_K3_A1,0.00034735155508124163,False,False
R7R__RB01__GAM,2018,GAM_K5_A10,0.01610428374019694,GAM_K3_A1,0.00046872642121525987,False,False
R7R__RB01__LGBM,2018,LGBM_D1_N50,0.017098587072388406,LGBM_D2_N100,0.0005672925046698834,True,True
R7R__RB01__LGBM,2018,LGBM_D1_N100,0.016911064334630885,LGBM_D2_N100,0.00031125031143789365,True,False
R7R__RB01__LGBM,2018,LGBM_D2_N50,0.016906013204829654,LGBM_D2_N100,0.0004428542472922656,True,False
R7R__RB01__LGBM,2018,LGBM_D2_N100,0.016752426962238606,LGBM_D2_N100,0.0,True,False
R7R__RB02__RIDGE,2018,RIDGE_A01,0.017282331609995902,RIDGE_A01,0.0,True,True
R7R__RB02__RIDGE,2018,RIDGE_A1,0.01729147786878411,RIDGE_A01,2.5998955428039554e-06,False,False
R7R__RB02__RIDGE,2018,RIDGE_A10,0.01738117190076768,RIDGE_A01,2.808414459337368e-05,False,False
R7R__RB02__RIDGE,2018,RIDGE_A100,0.01813178944145801,RIDGE_A01,0.00024085031495396978,False,False
R7R__RB02__GAM,2018,GAM_K3_A1,0.014717264922667348,GAM_K3_A1,0.0,True,True
R7R__RB02__GAM,2018,GAM_K3_A10,0.016376576353194262,GAM_K3_A1,0.0005185198327682777,False,False
R7R__RB02__GAM,2018,GAM_K5_A1,0.014770391151786324,GAM_K3_A1,0.0009492319302236228,True,False
R7R__RB02__GAM,2018,GAM_K5_A10,0.015558735726198968,GAM_K3_A1,0.0005507593015352444,False,False
R7R__RB02__LGBM,2018,LGBM_D1_N50,0.01633053146970194,LGBM_D2_N100,0.0006055949778264791,False,False
R7R__RB02__LGBM,2018,LGBM_D1_N100,0.015918682843227887,LGBM_D2_N100,0.0004294596501376756,False,False
R7R__RB02__LGBM,2018,LGBM_D2_N50,0.015128239889961701,LGBM_D2_N100,0.0002161978787490654,False,False
R7R__RB02__LGBM,2018,LGBM_D2_N100,0.014844123913657588,LGBM_D2_N100,0.0,True,True
R7R__RB03__RIDGE,2018,RIDGE_A01,0.013783166163844023,RIDGE_A01,0.0,True,True
R7R__RB03__RIDGE,2018,RIDGE_A1,0.013794052725479834,RIDGE_A01,2.4874376501593554e-06,False,False
R7R__RB03__RIDGE,2018,RIDGE_A10,0.013918321201768056,RIDGE_A01,2.9631291974017383e-05,False,False
R7R__RB03__RIDGE,2018,RIDGE_A100,0.014972880725752265,RIDGE_A01,0.00026048914237979115,False,False
R7R__RB03__GAM,2018,GAM_K3_A1,0.01423398741871241,GAM_K3_A1,0.0,True,True
R7R__RB03__GAM,2018,GAM_K3_A10,0.015781846389737418,GAM_K3_A1,0.0007113998511519843,False,False
R7R__RB03__GAM,2018,GAM_K5_A1,0.01667638831802101,GAM_K3_A1,0.0013358270374050462,False,False
R7R__RB03__GAM,2018,GAM_K5_A10,0.016819487377920984,GAM_K3_A1,0.001093079024031945,False,False
R7R__RB03__LGBM,2018,LGBM_D1_N50,0.015380946292408791,LGBM_D2_N100,0.0007566023831669349,False,False
R7R__RB03__LGBM,2018,LGBM_D1_N100,0.014200008587380936,LGBM_D2_N100,0.0006004684897233994,False,False
R7R__RB03__LGBM,2018,LGBM_D2_N50,0.014226365250692857,LGBM_D2_N100,0.0002338397352516799,False,False
R7R__RB03__LGBM,2018,LGBM_D2_N100,0.012878790012009284,LGBM_D2_N100,0.0,True,True
R7R__RB04__RIDGE,2018,RIDGE_A01,0.014168587403485543,RIDGE_A01,0.0,True,True
R7R__RB04__RIDGE,2018,RIDGE_A1,0.014176720478065206,RIDGE_A01,2.8552119224289295e-06,False,False
R7R__RB04__RIDGE,2018,RIDGE_A10,0.01426040256559326,RIDGE_A01,2.977386469878454e-05,False,False
R7R__RB04__RIDGE,2018,RIDGE_A100,0.015120659712813518,RIDGE_A01,0.0002510024316048573,False,False
R7R__RB04__GAM,2018,GAM_K3_A1,0.015222644963748557,GAM_K5_A1,0.0006133268096098652,True,True
