transfer_id,frequency,top_k,path_type,cost_bps,peak_date,trough_date,recovery_date,depth,decline_sessions,recovery_sessions,duration_sessions,recovered
WEEKLY_TOP20,weekly,20,matched_static,5.0,2020-09-02,2020-10-30,2021-01-08,-0.10246717455731225,41,47,88,True
WEEKLY_TOP20,weekly,20,matched_static,5.0,2022-11-15,2022-12-09,2023-07-31,-0.10024708629681722,17,158,175,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2018-08-29,2018-12-24,2020-01-09,-0.26343657086776684,80,262,342,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2020-02-19,2020-03-23,2020-06-05,-0.25218297075113094,23,52,75,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2025-01-23,2025-04-08,2025-05-12,-0.16429800131989336,52,23,75,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2022-03-29,2022-06-16,2022-08-11,-0.15204868210488054,55,38,93,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2022-08-25,2022-09-26,2022-10-24,-0.13059344521712946,21,20,41,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2024-07-16,2024-08-05,2024-08-23,-0.11282909168523925,14,14,28,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2021-02-12,2021-03-08,2021-07-12,-0.10730489873022919,15,87,102,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2022-11-15,2023-10-27,2023-11-17,-0.10659367427589972,238,15,253,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2020-09-02,2020-10-30,2021-01-08,-0.10342749669811979,41,47,88,True
WEEKLY_TOP20,weekly,20,matched_static,10.0,2022-02-09,2022-03-08,2022-03-18,-0.09958999407671731,18,8,26,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2018-08-29,2018-12-24,2020-01-16,-0.26744404919939435,80,267,347,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2020-02-19,2020-03-23,2020-06-05,-0.2538959292074463,23,52,75,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2025-01-23,2025-04-08,2025-05-13,-0.16740780813874956,52,24,76,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2022-03-29,2022-06-16,2022-08-12,-0.15568585953353453,55,39,94,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2022-08-25,2022-09-26,2022-10-25,-0.1317053298344163,21,21,42,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2022-11-15,2023-10-27,2023-12-01,-0.12127099228366078,238,24,262,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2024-07-16,2024-08-05,2024-09-19,-0.11382761690485743,14,32,46,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2021-02-12,2021-03-08,2021-08-09,-0.10824922382910751,15,107,122,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2020-09-02,2020-10-30,2021-01-20,-0.10534560034070706,41,54,95,True
WEEKLY_TOP20,weekly,20,matched_static,20.0,2022-02-09,2022-03-08,2022-03-18,-0.10121607057645277,18,8,26,True
WEEKLY_TOP20,weekly,20,naked,0.0,2018-08-29,2018-12-24,2020-01-02,-0.3367266095362923,80,257,337,True
WEEKLY_TOP20,weekly,20,naked,0.0,2020-02-19,2020-03-23,2020-06-05,-0.324457202524174,23,52,75,True
WEEKLY_TOP20,weekly,20,naked,0.0,2025-01-23,2025-04-08,2025-05-13,-0.21588690376316,52,24,76,True
WEEKLY_TOP20,weekly,20,naked,0.0,2022-03-29,2022-06-16,2022-08-11,-0.1969456091170203,55,38,93,True
WEEKLY_TOP20,weekly,20,naked,0.0,2022-08-25,2022-09-26,2022-10-25,-0.17139329938899484,21,21,42,True
WEEKLY_TOP20,weekly,20,naked,0.0,2024-07-16,2024-08-05,2024-09-19,-0.15027150710616377,14,32,46,True
WEEKLY_TOP20,weekly,20,naked,0.0,2021-02-12,2021-03-08,2021-06-30,-0.14095685464438468,15,80,95,True
WEEKLY_TOP20,weekly,20,naked,0.0,2022-11-15,2023-10-27,2023-11-17,-0.13919635424005183,238,15,253,True
WEEKLY_TOP20,weekly,20,naked,0.0,2020-09-02,2020-10-30,2021-01-08,-0.1348613161481349,41,47,88,True
WEEKLY_TOP20,weekly,20,naked,0.0,2022-02-09,2022-03-08,2022-03-18,-0.12958273855764035,18,8,26,True
WEEKLY_TOP20,weekly,20,naked,5.0,2018-08-29,2018-12-24,2020-01-09,-0.3391534936805146,80,262,342,True
WEEKLY_TOP20,weekly,20,naked,5.0,2020-02-19,2020-03-23,2020-06-05,-0.32550314954383963,23,52,75,True
WEEKLY_TOP20,weekly,20,naked,5.0,2025-01-23,2025-04-08,2025-05-13,-0.21785258882042902,52,24,76,True
WEEKLY_TOP20,weekly,20,naked,5.0,2022-03-29,2022-06-16,2022-08-11,-0.19925669314450356,55,38,93,True
WEEKLY_TOP20,weekly,20,naked,5.0,2022-08-25,2022-09-26,2022-10-25,-0.17210007210303357,21,21,42,True
WEEKLY_TOP20,weekly,20,naked,5.0,2024-07-16,2024-08-05,2024-09-19,-0.1509197244443199,14,32,46,True
WEEKLY_TOP20,weekly,20,naked,5.0,2022-11-15,2023-10-27,2023-11-20,-0.14870143954842063,238,16,254,True
WEEKLY_TOP20,weekly,20,naked,5.0,2021-02-12,2021-03-08,2021-07-12,-0.1415662679566102,15,87,102,True
WEEKLY_TOP20,weekly,20,naked,5.0,2020-09-02,2020-10-30,2021-01-08,-0.13610702061370428,41,47,88,True
WEEKLY_TOP20,weekly,20,naked,5.0,2022-02-09,2022-03-08,2022-03-18,-0.13063942593780697,18,8,26,True
WEEKLY_TOP20,weekly,20,naked,10.0,2018-08-29,2018-12-24,2020-01-15,-0.3415720392539622,80,266,346,True
WEEKLY_TOP20,weekly,20,naked,10.0,2020-02-19,2020-03-23,2020-06-05,-0.3265478396781303,23,52,75,True
WEEKLY_TOP20,weekly,20,naked,10.0,2025-01-23,2025-04-08,2025-05-13,-0.2198138575279479,52,24,76,True
WEEKLY_TOP20,weekly,20,naked,10.0,2022-03-29,2022-06-16,2022-08-11,-0.2015617553092388,55,38,93,True
WEEKLY_TOP20,weekly,20,naked,10.0,2022-08-25,2022-09-26,2022-10-25,-0.17280636818070005,21,21,42,True
WEEKLY_TOP20,weekly,20,naked,10.0,2022-11-15,2023-10-27,2023-12-01,-0.15810398566765171,238,24,262,True
WEEKLY_TOP20,weekly,20,naked,10.0,2024-07-16,2024-08-05,2024-09-19,-0.15156761407439556,14,32,46,True
WEEKLY_TOP20,weekly,20,naked,10.0,2021-02-12,2021-03-08,2021-07-12,-0.14217537107498612,15,87,102,True
WEEKLY_TOP20,weekly,20,naked,10.0,2020-09-02,2020-10-30,2021-01-08,-0.13735124788712727,41,47,88,True
WEEKLY_TOP20,weekly,20,naked,10.0,2022-02-09,2022-03-08,2022-03-18,-0.13169518104299993,18,8,26,True
WEEKLY_TOP20,weekly,20,naked,20.0,2018-08-29,2018-12-24,2020-02-05,-0.3463842218060088,80,280,360,True
WEEKLY_TOP20,weekly,20,naked,20.0,2020-02-19,2020-03-23,2020-06-05,-0.3286334536754867,23,52,75,True
WEEKLY_TOP20,weekly,20,naked,20.0,2025-01-23,2025-04-08,2025-05-13,-0.22372318109242684,52,24,76,True
WEEKLY_TOP20,weekly,20,naked,20.0,2022-03-29,2022-06-16,2022-08-12,-0.20615387025863552,55,39,94,True
WEEKLY_TOP20,weekly,20,naked,20.0,2022-11-15,2023-10-27,2023-12-12,-0.17660576998226507,238,31,269,True
WEEKLY_TOP20,weekly,20,naked,20.0,2022-08-25,2022-09-26,2022-10-25,-0.17421753137858953,21,21,42,True
WEEKLY_TOP20,weekly,20,naked,20.0,2024-07-16,2024-08-05,2024-09-19,-0.15286241053937288,14,32,46,True
WEEKLY_TOP20,weekly,20,naked,20.0,2021-02-12,2021-03-08,2021-08-09,-0.14339264713172484,15,107,122,True
WEEKLY_TOP20,weekly,20,naked,20.0,2020-09-02,2020-10-30,2021-01-20,-0.13983527657026462,41,54,95,True
WEEKLY_TOP20,weekly,20,naked,20.0,2022-02-09,2022-03-08,2022-03-18,-0.13380389653803626,18,8,26,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2018-06-12,2018-12-24,2019-04-05,-0.22355447432607578,135,70,205,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2022-03-29,2022-06-16,2022-08-23,-0.19694560911701986,55,46,101,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2020-02-19,2020-03-23,2020-06-03,-0.1736487126424925,23,50,73,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2022-08-25,2022-09-26,2022-10-21,-0.1605930451405998,21,19,40,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2025-01-23,2025-04-08,2025-05-01,-0.1513702971635693,52,16,68,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2021-02-12,2021-03-08,2021-09-27,-0.140956854644385,15,141,156,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2022-11-15,2022-12-09,2023-12-12,-0.13452102718125025,17,252,269,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2022-02-09,2022-03-08,2022-03-18,-0.12958273855764024,18,8,26,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2026-03-02,2026-03-30,2026-04-08,-0.1278446176458813,20,6,26,True
WEEKLY_TOP20,weekly,20,p00_overlay,0.0,2021-10-25,2022-01-27,2022-02-09,-0.11440418155176102,65,9,74,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2018-06-12,2018-12-24,2019-04-10,-0.22716362387567646,135,73,208,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2022-03-29,2022-06-16,2022-08-23,-0.19925669314450367,55,46,101,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2020-02-19,2020-03-23,2020-06-03,-0.17428228990118155,23,50,73,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2022-08-25,2022-09-26,2022-10-21,-0.16131940898828878,21,19,40,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2025-01-23,2025-04-08,2025-05-01,-0.15296237272790736,52,16,68,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2021-02-12,2021-03-08,2021-10-05,-0.14156626795661031,15,147,162,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2022-11-15,2022-12-09,2023-12-13,-0.1346846929107297,17,253,270,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2021-10-25,2022-03-08,2022-03-18,-0.13313513782085884,92,8,100,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2026-03-02,2026-03-30,2026-04-08,-0.12873461518442075,20,6,26,True
WEEKLY_TOP20,weekly,20,p00_overlay,5.0,2020-10-13,2020-10-30,2020-12-16,-0.10134809909948206,13,32,45,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2018-06-12,2018-12-24,2019-08-21,-0.23075676510533927,135,165,300,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2022-03-29,2022-06-16,2022-08-23,-0.20156175530923814,55,46,101,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2020-02-19,2020-03-23,2020-06-05,-0.1749154896748354,23,52,75,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2022-08-25,2022-09-26,2022-10-21,-0.16204529530435063,21,19,40,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2025-01-23,2025-04-08,2025-05-01,-0.15455183093489,52,16,68,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2021-02-12,2021-03-08,2021-10-07,-0.14217537107498657,15,149,164,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2021-10-25,2022-03-08,2022-03-22,-0.13725750024979622,92,10,102,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2022-11-15,2022-12-09,2023-12-14,-0.1348483380251272,17,254,271,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2026-03-02,2026-03-30,2026-04-08,-0.1296239384858927,20,6,26,True
WEEKLY_TOP20,weekly,20,p00_overlay,10.0,2020-10-13,2020-10-30,2020-12-16,-0.10155071443793251,13,32,45,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2018-06-12,2018-12-24,2019-11-11,-0.2378952929907261,135,222,357,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2022-03-29,2022-06-16,2022-08-24,-0.2061538702586354,55,47,102,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2020-02-19,2020-03-23,2020-06-05,-0.17618075742093786,23,52,75,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2022-08-25,2022-09-26,2022-10-21,-0.16349563623539154,21,19,40,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2025-01-23,2025-04-08,2025-05-02,-0.15772291026205365,52,17,69,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2021-10-25,2022-03-08,2022-03-29,-0.14544741680476336,92,15,107,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2021-02-12,2021-03-08,2021-10-14,-0.14339264713172561,15,154,169,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2022-11-15,2022-12-09,2023-12-18,-0.13517556641386608,17,256,273,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2026-01-13,2026-03-30,2026-04-08,-0.13302141950540458,52,6,58,True
WEEKLY_TOP20,weekly,20,p00_overlay,20.0,2020-10-13,2020-10-30,2020-12-16,-0.10195588912950693,13,32,45,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2018-08-28,2020-03-23,2020-08-03,-0.33960698011250356,393,92,485,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2021-11-02,2022-07-01,2022-11-08,-0.2896513877682687,166,90,256,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2025-01-23,2025-04-04,2025-05-02,-0.23118647162446726,50,19,69,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2022-11-15,2023-09-26,2023-12-21,-0.1687949727395166,215,61,276,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2024-07-16,2024-09-06,2024-10-04,-0.16622767958464968,37,20,57,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2025-11-03,2026-02-05,2026-04-08,-0.16479052369593528,64,42,106,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2021-02-12,2021-03-08,2021-10-04,-0.15074269977431065,15,146,161,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2024-03-25,2024-04-19,2024-07-01,-0.13336360020786409,18,49,67,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2020-09-02,2020-10-30,2021-01-08,-0.12471042144490163,41,47,88,True
WEEKLY_TOP5,weekly,5,matched_static,0.0,2024-12-06,2024-12-19,2025-01-06,-0.10831524703411366,9,10,19,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2018-08-28,2020-03-23,2020-08-05,-0.3524653466638963,393,94,487,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2021-11-02,2022-07-01,2024-01-22,-0.2949972883089388,166,390,556,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2025-01-23,2025-04-04,2025-05-02,-0.23286740069754153,50,19,69,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2024-07-12,2024-09-06,2024-10-04,-0.16814164973249146,39,20,59,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2025-11-03,2026-02-05,2026-04-08,-0.16701909679640758,64,42,106,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2021-02-12,2021-03-08,2021-10-05,-0.15153705433739584,15,147,162,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2024-03-25,2024-04-19,2024-07-01,-0.13376907681247363,18,49,67,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2020-09-02,2020-10-30,2021-01-08,-0.12580778760559685,41,47,88,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2024-12-06,2024-12-19,2025-01-06,-0.10863051242878752,9,10,19,True
WEEKLY_TOP5,weekly,5,matched_static,5.0,2024-10-16,2024-11-14,2024-11-21,-0.10777646787019601,21,5,26,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2018-08-28,2020-03-23,2020-08-17,-0.3650773671863812,393,102,495,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2021-11-02,2022-07-01,2024-02-02,-0.3003044339242422,166,399,565,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2025-01-23,2025-04-04,2025-05-02,-0.23454509403041457,50,19,69,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2024-07-12,2024-09-06,2024-10-04,-0.17012045916062712,39,20,59,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2025-11-03,2026-02-05,2026-04-08,-0.169242266439659,64,42,106,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2021-02-12,2021-03-08,2021-10-05,-0.15233086876851998,15,147,162,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2024-03-25,2024-04-19,2024-07-02,-0.13417442696978787,18,50,68,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2020-09-02,2020-10-30,2021-01-08,-0.12690398364050737,41,47,88,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2024-12-06,2024-12-19,2025-01-06,-0.10894572211682818,9,10,19,True
WEEKLY_TOP5,weekly,5,matched_static,10.0,2024-10-16,2024-11-14,2024-11-21,-0.1082631309215647,21,5,26,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2018-08-28,2020-03-23,2021-01-22,-0.3895808562025347,393,211,604,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2021-11-02,2022-07-01,2024-03-01,-0.3108035399966138,166,418,584,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2025-01-23,2025-04-04,2025-05-02,-0.23789079505754362,50,19,69,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2024-07-12,2024-09-06,2024-10-04,-0.1740661960655363,39,20,59,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2025-11-03,2026-02-05,2026-04-08,-0.17367244257031744,64,42,106,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2021-02-12,2021-03-08,2021-10-08,-0.15391687818111788,15,150,165,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2024-03-07,2024-04-19,2024-07-03,-0.1352178336815879,30,51,81,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2024-12-06,2024-12-19,2025-01-06,-0.10957597437300981,9,10,19,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2024-10-16,2024-11-14,2024-11-21,-0.10923599626361813,21,5,26,True
WEEKLY_TOP5,weekly,5,matched_static,20.0,2018-06-01,2018-06-27,2018-08-24,-0.10907777416241293,18,41,59,True
WEEKLY_TOP5,weekly,5,naked,0.0,2018-08-28,2020-03-23,2020-08-05,-0.4452256850603421,393,94,487,True
WEEKLY_TOP5,weekly,5,naked,0.0,2021-11-02,2022-07-01,2024-02-02,-0.38137947817088624,166,399,565,True
WEEKLY_TOP5,weekly,5,naked,0.0,2025-01-23,2025-04-04,2025-05-02,-0.3023156525499541,50,19,69,True
WEEKLY_TOP5,weekly,5,naked,0.0,2024-07-12,2024-09-06,2024-10-04,-0.22666646737207374,39,20,59,True
WEEKLY_TOP5,weekly,5,naked,0.0,2025-11-03,2026-02-05,2026-04-08,-0.22091618460257556,64,42,106,True
WEEKLY_TOP5,weekly,5,naked,0.0,2021-02-12,2021-03-08,2021-10-05,-0.19882747288745328,15,147,162,True
WEEKLY_TOP5,weekly,5,naked,0.0,2024-03-25,2024-04-19,2024-07-01,-0.1777680766045564,18,49,67,True
WEEKLY_TOP5,weekly,5,naked,0.0,2020-09-02,2020-10-30,2021-01-08,-0.1650912383743417,41,47,88,True
WEEKLY_TOP5,weekly,5,naked,0.0,2024-12-06,2024-12-19,2025-01-21,-0.14523848776834547,9,19,28,True
WEEKLY_TOP5,weekly,5,naked,0.0,2024-10-16,2024-11-14,2024-11-21,-0.1451893305807347,21,5,26,True
WEEKLY_TOP5,weekly,5,naked,5.0,2018-08-28,2020-03-23,2020-08-17,-0.4596950053995539,393,102,495,True
WEEKLY_TOP5,weekly,5,naked,5.0,2021-11-02,2022-07-01,2024-02-22,-0.3876097167419026,166,412,578,True
WEEKLY_TOP5,weekly,5,naked,5.0,2025-01-23,2025-04-04,2025-05-02,-0.30436855203924196,50,19,69,True
WEEKLY_TOP5,weekly,5,naked,5.0,2024-07-12,2024-09-06,2024-10-07,-0.22914133977018136,39,21,60,True
WEEKLY_TOP5,weekly,5,naked,5.0,2025-11-03,2026-02-05,2026-04-08,-0.2237097230604751,64,42,106,True
WEEKLY_TOP5,weekly,5,naked,5.0,2021-02-12,2021-03-08,2021-10-05,-0.19983017595639874,15,147,162,True
WEEKLY_TOP5,weekly,5,naked,5.0,2024-03-25,2024-04-19,2024-07-03,-0.17828598890471692,18,51,69,True
WEEKLY_TOP5,weekly,5,naked,5.0,2020-09-02,2020-10-30,2021-01-08,-0.16649849546857787,41,47,88,True
WEEKLY_TOP5,weekly,5,naked,5.0,2024-10-16,2024-11-14,2024-11-21,-0.1458226661871329,21,5,26,True
WEEKLY_TOP5,weekly,5,naked,5.0,2024-12-06,2024-12-19,2025-01-21,-0.14565201745778555,9,19,28,True
WEEKLY_TOP5,weekly,5,naked,10.0,2018-08-28,2020-03-23,2021-01-08,-0.47379296265937776,393,202,595,True
WEEKLY_TOP5,weekly,5,naked,10.0,2021-11-02,2022-07-01,2024-03-01,-0.393779507547233,166,418,584,True
WEEKLY_TOP5,weekly,5,naked,10.0,2025-01-23,2025-04-04,2025-05-12,-0.30641613152577196,50,25,75,True
WEEKLY_TOP5,weekly,5,naked,10.0,2024-07-12,2024-09-06,2024-10-07,-0.23160954340586604,39,21,60,True
WEEKLY_TOP5,weekly,5,naked,10.0,2025-11-03,2026-02-05,2026-04-08,-0.22649415934272654,64,42,106,True
WEEKLY_TOP5,weekly,5,naked,10.0,2021-02-12,2021-03-08,2021-10-08,-0.2008319685949682,15,150,165,True
WEEKLY_TOP5,weekly,5,naked,10.0,2024-03-07,2024-04-19,2024-07-03,-0.17889640167145926,30,51,81,True
WEEKLY_TOP5,weekly,5,naked,10.0,2024-10-16,2024-11-14,2024-11-21,-0.14645572608870627,21,5,26,True
WEEKLY_TOP5,weekly,5,naked,10.0,2024-12-06,2024-12-19,2025-01-21,-0.1460654472575007,9,19,28,True
WEEKLY_TOP5,weekly,5,naked,10.0,2018-06-01,2018-06-27,2018-08-23,-0.14318617231115138,18,40,58,True
WEEKLY_TOP5,weekly,5,naked,20.0,2018-08-28,2020-03-23,2021-10-11,-0.5009120650644727,393,392,785,True
WEEKLY_TOP5,weekly,5,naked,20.0,2021-11-02,2022-07-01,2024-07-10,-0.40593999846323314,166,507,673,True
WEEKLY_TOP5,weekly,5,naked,20.0,2025-01-23,2025-04-04,2025-05-12,-0.31049537827267304,50,25,75,True
WEEKLY_TOP5,weekly,5,naked,20.0,2024-07-12,2024-09-06,2024-10-07,-0.2365260031717219,39,21,60,True
WEEKLY_TOP5,weekly,5,naked,20.0,2025-11-03,2026-02-05,2026-04-08,-0.2320358322468251,64,42,106,True
WEEKLY_TOP5,weekly,5,naked,20.0,2024-10-16,2024-11-14,2024-11-21,-0.14772101899217993,21,5,26,True
WEEKLY_TOP5,weekly,5,naked,20.0,2024-12-06,2024-12-19,2025-01-21,-0.1468920071877553,9,19,28,True
WEEKLY_TOP5,weekly,5,naked,20.0,2018-06-01,2018-06-27,2018-08-24,-0.14503940118986625,18,41,59,True
WEEKLY_TOP5,weekly,5,naked,20.0,2018-03-12,2018-04-25,2018-05-10,-0.130106949617544,31,11,42,True
WEEKLY_TOP5,weekly,5,naked,20.0,2026-06-02,2026-06-10,2026-06-15,-0.13009985052178397,6,3,9,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2021-10-26,2022-07-01,2024-03-01,-0.36615163059541933,171,418,589,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2018-06-01,2018-12-24,2020-07-06,-0.271283067898373,142,384,526,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2025-01-23,2025-04-04,2025-04-23,-0.20912930554077191,50,12,62,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2021-02-12,2021-03-08,2021-10-25,-0.19882747288745273,15,161,176,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2026-01-06,2026-02-05,2026-04-02,-0.1784197368906546,21,39,60,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2024-07-16,2024-09-06,2024-09-20,-0.1522015669635095,37,10,47,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2020-10-13,2020-10-30,2020-12-18,-0.13362440181614021,13,34,47,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2025-11-03,2025-12-17,2026-01-06,-0.10747632916938599,31,12,43,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2018-01-26,2018-02-08,2018-02-23,-0.09677300215052098,9,10,19,True
WEEKLY_TOP5,weekly,5,p00_overlay,0.0,2018-03-12,2018-04-25,2018-05-09,-0.09361658902641656,31,10,41,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2021-10-26,2022-07-01,2024-03-01,-0.37218429655370866,171,418,589,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2018-06-01,2018-12-24,2020-07-09,-0.2755681706538049,142,387,529,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2025-01-23,2025-04-04,2025-04-23,-0.21081245966344353,50,12,62,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2021-02-12,2021-03-08,2021-10-26,-0.19983017595639896,15,162,177,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2026-01-06,2026-02-05,2026-04-02,-0.17945172554270816,21,39,60,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2024-07-16,2024-09-06,2024-09-20,-0.15358143847841688,37,10,47,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2020-10-13,2020-10-30,2020-12-18,-0.13383349090899532,13,34,47,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2025-11-03,2025-12-17,2026-01-06,-0.10844752736926144,31,12,43,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2018-01-26,2018-02-08,2018-02-23,-0.09749677985027028,9,10,19,True
WEEKLY_TOP5,weekly,5,p00_overlay,5.0,2018-03-12,2018-04-25,2018-05-09,-0.09423961884244902,31,10,41,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2021-02-12,2022-07-01,2024-05-15,-0.3822765418834171,348,470,818,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2018-06-01,2018-12-24,2020-07-30,-0.27982925565966266,142,402,544,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2025-01-23,2025-04-04,2025-04-23,-0.21249250782138618,50,12,62,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2025-11-03,2026-02-05,2026-04-06,-0.18095420190511224,64,40,104,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2024-07-12,2024-09-06,2024-09-20,-0.1551385004063569,39,10,49,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2020-10-13,2020-10-30,2020-12-18,-0.1340425677714756,13,34,47,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2018-01-26,2018-02-08,2018-02-23,-0.09822027209633533,9,10,19,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2018-03-12,2018-04-25,2018-05-09,-0.09486238170892247,31,10,41,True
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2024-10-16,2024-11-14,2024-11-19,-0.08898845160582536,21,3,24,True
