transfer_id,frequency,top_k,path_type,cost_bps,year,return
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2024,0.6151927210224586
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2025,0.13488170222264428
MONTHLY_TOP5,monthly,5,p00_overlay,0.0,2026,0.5746356179655745
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2018,-0.06311021003344441
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2019,0.3129692367791379
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2020,0.2844512308813383
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2021,0.08627928004407015
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2022,0.20074981301356698
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2023,0.27870276205794364
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2024,0.6037324876299941
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2025,0.1306788206514009
MONTHLY_TOP5,monthly,5,p00_overlay,5.0,2026,0.5705815045896696
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2018,-0.06974061592631875
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2019,0.30267859160579835
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2020,0.2753807213443069
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2021,0.0804045998934293
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2022,0.19411557415109315
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2023,0.2719828933003241
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2024,0.5923500018094481
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2025,0.12649027698139292
MONTHLY_TOP5,monthly,5,p00_overlay,10.0,2026,0.5665361748302531
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2018,-0.08286831749375723
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2019,0.2823244436346948
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2020,0.25742052473416566
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2021,0.06874362228664288
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2022,0.1809476790072475
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2023,0.25864201075472937
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2024,0.5698162616951741
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2025,0.11815602392410196
MONTHLY_TOP5,monthly,5,p00_overlay,20.0,2026,0.5584718035484468
MONTHLY_TOP50,monthly,50,matched_static,0.0,2018,-0.0589286669028809
MONTHLY_TOP50,monthly,50,matched_static,0.0,2019,0.2292046496543263
MONTHLY_TOP50,monthly,50,matched_static,0.0,2020,0.1152408430901517
MONTHLY_TOP50,monthly,50,matched_static,0.0,2021,0.12222464088876595
MONTHLY_TOP50,monthly,50,matched_static,0.0,2022,0.01715783345469246
MONTHLY_TOP50,monthly,50,matched_static,0.0,2023,0.14372193348047135
MONTHLY_TOP50,monthly,50,matched_static,0.0,2024,0.2672549409203593
MONTHLY_TOP50,monthly,50,matched_static,0.0,2025,0.19288142547462606
