cik10,companyfacts_error_code,companyfacts_http_status,companyfacts_object_key,companyfacts_raw_record_id,companyfacts_raw_sha256,companyfacts_raw_size_bytes,exception_review_status,exception_reviewed_date,explicit_missing,fact_value_state,imputation_applied,imputation_policy,imputed_fact_rows,periodic_form_amendments_included,periodic_form_bases,periodic_form_count,reason_code,schema_version,source,status,submissions_cik10,ticker
0001397187,,200,,f1258105c0c402dc42b6264acd8a286ffb772dc69c416eaa6a8fca3e6403e58e,e456bde0cbace1ac55c0e38b12d7aba50a4c2d2ab94d7d8da2a465c09e407b4f,215880,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001397187,
0001402057,,200,,8cbcca559b14e9182719c325b842922a5a4c61ee3c08c3c87a40390e810b980e,b6a2b1508a7789ebb838456abbb8dabc25cf379ae050b478023b63d7d0775b46,202382,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001402057,
0001403161,,200,,b6e78a87adac2eada931009431327d872bfb6a55c6c30a7c7003a3152e76ce61,c9791f5e2f00982de1e36b4a86c7c04e85fac6dfeb6019ef0a5fe6bbc3b8c5a3,249391,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001403161,
0001403568,,200,,b13ac14f6f77d7bf189c60ee8cd531d61aca7d3eb9c023ddcc267928613d72c0,f9393ea455439316b2569fb817502551fa76d988c2c8c09f324890a266eb89a9,180650,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001403568,
0001404912,,200,,337c4e99d8201f1a8edf24b4dd1b96ddc01e8a45d4857714af0b9e4653a74247,6f92ed205efc44d9217a8c1e0ba1eec84794318aa4b13f43f0d7019c7d3ab4c4,225367,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001404912,
0001408198,,200,,4354e112269624320d1883c35db87e9c796c5b1c84b9d29026e979821662c167,05d85511099b09f41ffa202b0d700a0a12c0a16d067038eabddafa8f81949585,292982,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001408198,
0001410636,,200,,05238a116d918bd017ff235741132120a3d7f75de14f80b8320dbd85f2b5a0aa,a300460a7f0771bd04a6d0010dae09ba86d332671beac15a42884ad40afd5cd3,271646,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001410636,
0001413329,,200,,1824005da9c6547679bbf75e3c326bb720c98aa4ec33f8aa33e8513d1ce16338,7798afd533ecf8c4b29ccd42193346266b60d8872e00806d445d024ab9831280,284655,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001413329,
0001413447,,200,,abcd193659624a9b1cec35c514ed76fb2b43c67f5810883fdc51a08e5dd5d1e9,77ef8fa14e30a1d32a0fd9680e33baaef68559288e2792974a0e7854d9405a89,171319,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001413447,
0001415404,,200,,2b7b86594b229bbd0459485bb2f2b2ae793e91d5044b132c15285eaa4566c953,3d145dfb22768455ec8327ee7fa486bd9fc23f9cb555fd35c33b6d07cb698cb9,317971,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001415404,
0001418091,,200,,932959b19100fecd136bd4954380926cb94726cb557e460e18a5e0bcac3af0bb,c2d2a199e069ceec250f7812051958a7a2ba8e8d7ee8f1bfaeb952ffe52017fd,136367,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001418091,
0001418135,,200,,0eb28366f440e0d1a7dad8f9350b98a349df5dbed3589363724235651c28e0c0,a3c67bcbc20439a50723f8df3fae43413b64799a780144db07e69b1c8b547adb,345110,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001418135,
0001419612,,200,,eabcd0c32ec1c432ce1f62e32193f0f5df6717fcfb0f40f58d130e824f6d8892,af3c3b5bd3e4cc187af3b81f1f52494f42625c90d07fe462e8419e45104a609b,200139,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001419612,
0001424847,,200,,22d931cd879ae6907726daa13b3980dbcb39835d20b22d57ce47bbcb6821be6d,59a11df73e889d153e874669b427e8d6feb187d0cbb02a90179ba552c6d6bada,77822,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001424847,
0001430602,,200,,8bd5806f23a065b67c44b38670c616c09b0b673c902feb5b60e157526b1bcb88,40f82c40aa40b2ad6c28d80e4085c873401949a2bc70dfca259a48b3b48f010d,158059,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001430602,
0001437107,,200,,2af95e7fbe0df35529c22299da964129d47307e70d4f3e166aa5eb9bf0a59cea,7375d92aa2567d75517d4d907607b9b948ccd679f2588048a1ca5cdf66db160b,337920,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001437107,
0001441634,,200,,06177d84184f92feea9f0cdbe2a3208b89a4451c72ee2a6203c0eecc190d7876,c9e89ee78e05c1f477dc9325aaaebf4e0e7331319ab435807eb5dc16a36e2aac,92914,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001441634,
0001442145,,200,,38f24590fa25c3ec55e43f0e88521514c8213461f9d968c8c3f813336651326e,4755cb91295fb82f71691e8db478e7b73d5ef437ec869525dc7bdd71855beeb0,313456,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001442145,
0001451505,,200,,174261b87c691ee7e365e69ee9f0fee1d65fb693c3a2291b2c163c36594af0b8,41c5b06b0148189b63b95ed953e37c1800b8e867b7489ba9d810eb749e22d81e,288138,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001451505,
0001452575,,200,,ac56b5e985c9c1c23b47add94198891362bd93d3d03347429d12a72718114a1c,bbaf757bd1552fadfbe1f642cdfbea03cd1816dfb6920387c2558c183fd0c1e5,114083,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001452575,
0001457543,,200,,4f901fbafd608d2a4859c994b473d915d0f66d21183a4406748133ca8c93a891,9925c2ed45ff7d6da1bf2e011960b2eaa71685e3eb80c52d7c80fa425ba205d7,74091,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001457543,
0001458891,,200,,8ae9859f79f610fd4a12905a98d8267528a28cf4a5f5fbf557c52b5605cc090b,1bbe9977eb909f43860652a432de7a40a0c538a2d28045855b2ac44b842e8b05,191099,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001458891,
0001463101,,200,,67e1dbfaf0e373527182e334ea8074ca5479ddd931e43aa4e1a7624b0e3c3d3a,d5056af49b078fe0f8bc40672e7df5926a74e6a8db52a0e0c1007138775ae0e3,214360,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001463101,
0001465112,,200,,cd5cc6bb7b5bf1fccf0ea8aeb3ba7c16d3ee0920f04fbb82e27abb2e9136568c,85af699059552e24a48dc6c9b1fd39d7c7d19d88a44510c58a5da1ce4a99ffce,111338,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001465112,
0001466258,,200,,fd400a4c06947a486942fb7613a6adbd6da9730e52ce4e6e705390de71d19c34,138c57142485d42469c95212d8ba2a48d2473bdc927996309e4c56c15d7f476b,312806,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001466258,
0001467373,,200,,2df2f8870d2b23e701d21b00fe6592e4047b3e72e4840a79119a688e5dd8fdb0,5a1e10ff2edfd5d6a072d7ca2fcb59fcb9d373affe3233c5661d76647d14146a,306809,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001467373,
0001467858,,200,,93836f7a608897dd47b45c8b873a32fbad9b92300fc7bc390231cb9d73efce39,18dda119bf1bf8d4d8e51c999bc980341ab233ad32d65900066fb7c683959975,248293,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001467858,
0001474735,,200,,c74776194959aeab5e5c8589f6f9a1d006c79eee921531a035ec1199c7ac0de2,c6ff123b27d85781ff1d5cfd187c3f0c2e8d2d3f1e216bf77613e216f6f36942,249602,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001474735,
0001478242,,200,,8ff243bb30d61be41935a9e757292c52d9ab8639390200a65271704c1c7fec33,9d8f1c9882573634afa2bbb739f4c4f4770e27b598eef3ef5fe7c2fc7af0ad2f,214190,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001478242,
0001489393,,200,,a8ed855ae5572b42993854cc355200740b9af3963a67f6640270412f0dbbbe8f,947eee5e2eeb295a6a86390a1a4776e0f92a1f7173d55310ace01355ed9a5a58,255982,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001489393,
0001491675,,200,,948e4d01c4e53e6f74ac470688f8ea9ab4a20209534730cbbff7b3ac049e92fc,2366956bd0f66596fe061e1bf9eba6fcb7b16bf9e0adcc00e187a00d84a26900,96343,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001491675,
0001492633,,200,,8f7702ce2f92a5aec2f57e022a197908bde950c086a8dbee23db4fe5a145875d,a9d3173a431f1d151797430de2128ff3daff2cc3d44d5820d4e52ad832cdbc08,199641,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001492633,
0001496048,,200,,72d70b056d08eb2f2c00635efe265541a7a3eef724d87a54c8f7d425b7316135,7ad3502b78d464998a12df2689a5ae5d93c7bc6f6277f55bb6d7cde702aded36,217938,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001496048,
0001501585,,200,,411d7da7f6c91342637b1ce8cacb7b2241247ded67026fec4f9995aecc4dad01,489a331030c04865b089940935109dac97fcf0414e47dee975d5829c5b551d1f,195353,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001501585,
0001506307,,200,,1741b9a6b02ed0e7cf78014561a2a78d8edaa24d4fee0d58a44d0f3b7d81feb4,021747ee8e740cad4795b8dfa3b742995c4e95b0a1f2cd67233a4e0a5e8f42b4,257282,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001506307,
0001510295,,200,,cdc233f0b7eddef8dbb7a0a7d8dfe67b80a2e1ac5c4e2e8f7b41035783f6f1c7,3f1863624f80f1dfde5a4ba3ed951fba11482ac0428b2f0698f5e61132c28314,280515,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001510295,
0001512673,,200,,d69fdac2f57c90729226f6a7cad5bcaa827f5c6688864791de8a3b49932d85d4,daf16a1057e09cc538c27a6da0612c46ce64bfc51abd25882a344867a88a714a,187063,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001512673,
0001513761,,200,,6c8a8c7370e07ac9fd802db74ad6090158a026456303257099b31a1f620d5212,4eb46074f09727edea99230740183f7e3fe88c894ffceb81feca33c652a5d63f,192268,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001513761,
0001519751,,200,,126141def9d723d896ba9b8c22808557ed847d932d3e69372450d969325266bc,ea99f224f06df22cb0e20060ad46a730778863540e7bdf8703ceec69651974e1,230728,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001519751,
0001521332,,200,,bc2b87b7dbd06bf6f8af548eb078df8912165d8581d288a34da9a4eb5bdc8494,2c9f6c31950b15c82b6ac543d9178ac993f0f5bed060fda004e84a3d532a1fe4,283538,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001521332,
0001524472,,200,,893be4dcdb7ee383a8197bc7fb513d4f2ce8186ef5210ae88932ee84661c75cf,e6ebd0dc615c4dda42b32f2220a1bb787a5d4b765c1665582b108ecfe17cc107,252569,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001524472,
0001526520,,200,,d0e9f24feabc4c70e7f9faf43a8ece80bc7f13e4e2054591bacde51fba2663c5,89b9c8e7fccf241920d555b247bdd0b8b625397554e6a4726e56621b3e9d84e5,219048,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001526520,
0001530721,,200,,e5fb2353d07348677c676624d40f90dc97004574fb3cb4dbd5f6cc20ea038b20,37559de9f1ba0c31caf3467164b3681ccf8e1fb83a5d4fd65a921303056cdb02,227632,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001530721,
0001532063,,200,,9dbe27a95fa02745e5a3e1e114e0d3e3768ea99286278bf465f7ab5c2268ebe8,2c8b021d0dcb0620f35f28a457beedc2a6fc9653fb8d8d82489304770e5264a0,111863,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001532063,
0001534701,,200,,faf719210cc04b7b10ad15dbb04223948b59c1a4f844966faa7e53701b3b0d01,6ed3fbf4c188a892435429e1d814f2911fdbe7fbc732cae2a448651cc0eef95c,241149,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001534701,
0001535527,,200,,d3af1b08f170745f00a474919bb6c1f4ad84d8506ba3d68fdc89a13b84176017,4810ae3412c058312e999e302cf3ca9910275c7f25c4e773e841827a6a3e12c7,129851,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001535527,
0001539838,,200,,3fc7feed94c1d79187779e17d19350ff48322a615e9216dcc61d6b2f24128424,084c4c9ee2a36a0a21db4cceb59930b51193218aceefa36bb0d6ecf97befa3e2,242990,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001539838,
0001543151,,200,,a5a3b2f82d9ac41b1ed2b6ba118ea5b01c75398be39a80c93ab7a60321e30fef,fc51822049b6441cf0070973afdc6265c49f0ed1e75a4b8f5f7d611c0342f890,137401,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001543151,
0001545158,,200,,7c27e8436bb5f8a140483c37194ccfc9fe173214e1fce2d5845e7ba7b2b0dda1,b146cef3a74dd56d38cc60dc8b4742a83e877a3b5be64e21575c992cee521147,50323,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001545158,
0001546383,,200,,cca222f9e20ecbbbd88dd5d81a9ebb1542e4931b40369e8194656e47af1c33ff,c1cefcd9bd3c832f643444030c474ba21e7e5e59d2ce6852861fe24ec0eaee45,37955,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001546383,
0001546640,,200,,4566b1735ae342c4c84d24ebf15be037ce4c6bd5fea58077f2f59f7f1fa085d1,f77c9aed622f04e826d256587ad4079a6ebc8819e28d18a21e056d5534e75a0d,46389,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001546640,
0001551152,,200,,5374ec5d79304edcc3f897ed44f9c06fc1ae6428fbf0076313712f4f98167fa6,95302ed3e31638c8c780aefa23468024f0612389a197e004689976419391985a,198376,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001551152,
0001551182,,200,,ec5f43c6d2851bb1b4915aa458d0fa5e770a8307e797e185eebf684ca354980b,1e9844d2a896b9e5c5f6012baa330ffeef369c7c51c4153ab2fdf321acb5ae1f,192497,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001551182,
0001555280,,200,,9de2000a0096b6b1737858b4a600b20d524bd0b6c689834d507c9c3e4a1d295d,25f5918ad1cdfa6de6c322a6715298a0496fbbd54d64a9b6d88f2889fef91f5f,224631,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001555280,
0001559720,,200,,de4984f5ed77f8cfb11eb7663125a4c88f8808dbdee19d231f921c54f191b4f9,57931b8ebce20250a368377cbba68013ec9359cc3a26142da2543cba9e25fce5,90220,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001559720,
0001561550,,200,,b8810695c27f9a53deb3b32e9d4b6872a1d25c1b716b586eaa8160da174ab36a,ca4a01492ca24d7d187ce8a624cd19cadf5de9dc9f653a8988f97d7722acb04a,104864,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001561550,
0001564708,,200,,a8af43336eeb4cb0092fad73d3e8a008fbfd3d17dbed38cd1d574ae287c76ed1,d10cdaa094e721b10787f79b46f2c30f1270c1bc02f85ee1949f3dbd6cafc71c,198293,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001564708,
0001567892,,200,,68f44d493d628eaa444a8534282bfc33493c0982b82c8b8bcd6230ec89e3fae7,8c9ea54fbaff9fd3dd9970a65b1956ad526ed4731571fd64c618fb0d3056b07f,239447,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001567892,
0001571949,,200,,18972cd8f1cfff739e65356c7dd1c08138dd409c13c2a195299957311945ba1c,9b6da0bee567663bf7bd8bfd4d6b740d4fc27ccabae2bfe0d982f91ffc918990,233797,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001571949,
0001571996,,200,,bbb34dccfa0127a1e76ef93413f644c20595b46e5ccee982c6ce219ee760b99d,88f2a153881865411417b7a71c0713060a8e892614cbb556420568c924ca0425,217327,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001571996,
0001578845,,200,,022e5c55dab71eaee37c47f7901fd34181aa4b44356a3a6f07b891ea8784f68e,0e6d90c83818fa207c194387ba33cd053e20095a918731a391f25b6f34edcbe9,142066,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001578845,
0001579241,,200,,fd8530c2789f7849a74bd9e2dd1e3348007d57a2feb498d26bc407d76a24b6e3,b8c72fa30928bf9c814a9bbb451ea257b16ee3fc2aa2933b332beea61de7fd0e,188254,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001579241,
0001585364,,200,,828cdfea7c00fce3edb46c384fc39325ff1cfe63a1dbdbfe4c2643b9a3719e63,7a682e12786b2104a21925773a2100b372695e6285a5638d3b1ef41c7749ad5c,265378,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001585364,
0001585689,,200,,c97a9bb7bd1cde138a8f5df567d04ae04064e1a62faed58d928a29828827d773,74cd75ab14c414a2f664ceadf43b2c268cd46d7a6eb033b1699c56bc45476ee1,202796,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001585689,
0001590895,,200,,e1f6f079e963c600809fea97a7af1a40e68c4404f75855d0b53cd8d101d55769,b3938b29456c95fb8a2f145f5d1246f03dd1e61216949b28462b63968e1d646e,195175,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001590895,
0001590955,,200,,63d359be743f03bec07355b82526ac396c97e551365bb7fd6aa59ebc7d6c8ea2,59d133f11fb849c71ef1debf8c715a9dc5282cc420091de9af198cbb4887b45f,160249,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001590955,
0001593034,,200,,9711beb55e5136fa7663ecff0c11c1a9e955f1337508c573bf7df199d0146390,0e23d9ecfa0cf75d5363a094d0d18913611407ea494e77327b000c776c6dccdb,212751,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001593034,
0001593538,,200,,87bbceb2926af4b75690739d1b1ee3203493033ee16bd15a45a5a4de7d73dd0a,16e5b0e4442783f28565c23b3fb8f8fde56a7c5b677731bc2ff9d1a146d86959,188719,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001593538,
0001596532,,200,,3b77f3d152abdba6f47dbf07f01f85c79303e33a593a10a373f215cef3811bfe,dd96f0e1377014ce0f433e82d4cf00aa7ad1ac4a895f94b1e3b5eb977004ce94,201002,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001596532,
0001596783,,200,,7493c3dc90e5e0132630cfa3cfead5b903f1054f2cf9facf31afa040b25a553c,c394c62faee4632f69f8ce916bda49456588551680c8b4ee705f87a4468959ee,188205,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001596783,
0001598014,,200,,194fd37c20177acd59c854956d0532146f6547716779dafee32a827cc5bbadf1,5e3d8f38bd85408a6e77fa3a7a67f710c9dcdf0aaa52fd652b49362d9d0b4930,91319,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001598014,
0001601046,,200,,9e43bd8a65561f80b2d04fa326bf4b570494fb8a5efec715dfde7a486a0905da,4bad9d7849f26ed6a7f68b6a832c231dcfc21cf1875eddff643abbb24a7bd522,214075,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001601046,
0001601712,,200,,3c9c00efd120d58014a4ed3970dcdf77713537ed396b04d45e850ad858e2e1d3,7e5f2144b6dccdae6571527871cb5687c765b8e41ea62979465413e4d37a16be,163566,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001601712,
0001604778,,200,,87b3fa24d49e56ce044b932fa7ad775c62beecb503a68c304fe5bc560c556ef1,efd7e3adf2ce40731e56358dc65b4414ee0f6276d8abf7511f0a714fb02eb437,177789,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0001604778,
