factor_id,frequency,state_id,state_bin,observations,calendar_years,episodes,mean_factor_return,mean_control_return,mean_active_return,active_ir,active_hit,mean_rank_ic,rank_ic_positive_fraction,relative_log_contribution,tail_mean,mean_factor_turnover,mean_factor_cost,mean_eligible_count,worst_episode_relative_mdd
XS002_MOM_12_1,weekly,MKT_LOG_RV21,mid,144,8,39,0.005104722036936522,0.0034312454209247936,0.0016734766160117287,0.434927307653962,0.4861111111111111,-0.0003677439865759913,0.5,0.16673574160951765,-0.055005464392790214,0.3302557601687208,0.0005192629078047575,498.4791666666667,-0.15563827377342254
XS002_MOM_12_1,weekly,MKT_LOG_RV21,high,208,9,20,0.004889489673435708,0.003442214836598952,0.0014472748368367554,0.32595653439585753,0.5336538461538461,0.008962012793412468,0.5144230769230769,0.20296702892345758,-0.054411658486640084,0.35400268112058253,0.0004307550553926665,497.7067307692308,-0.1885802950366935
XS002_MOM_12_1,weekly,MKT_TREND126,low,160,7,19,0.00605072546565912,0.003710341031906295,0.002340384433752824,0.5397874997251142,0.5125,0.014042919695147529,0.5,0.310263238774415,-0.04989798455933498,0.33570888464262105,0.00040691950251106124,497.675,-0.1885802950366935
XS002_MOM_12_1,weekly,MKT_TREND126,mid,94,9,44,0.008829902112490177,0.0033568578370211963,0.005473044275468981,1.3705310064808385,0.5638297872340425,0.02985463465984556,0.5638297872340425,0.4607206615205024,-0.051410991841939487,0.32652652358595013,0.0005160183979153934,498.32978723404256,-0.08856844263090125
XS002_MOM_12_1,weekly,MKT_TREND126,high,189,9,29,-0.0004436037186443556,0.0009337467372059088,-0.0013773504558502643,-0.37995264076495694,0.4973544973544973,-0.0008493469157502341,0.5079365079365079,-0.33890547129045545,-0.05442230392430781,0.35511266549171505,0.0004972894835194035,498.0,-0.1956014474691271
XS002_MOM_12_1,weekly,MKT_XS_DISP21,low,36,8,20,0.006108149687729492,0.0034123936210732155,0.002695756066656276,0.9059336105277689,0.5277777777777778,-0.018060074115695098,0.4722222222222222,0.0840755223799531,-0.04645095317355735,0.36283654233012635,0.0004871229721849468,497.5,-0.025100190209425888
XS002_MOM_12_1,weekly,MKT_XS_DISP21,mid,126,10,65,0.001715863190906423,0.002217205088678176,-0.0005013418977717529,-0.13964158181196226,0.47619047619047616,-0.007012510701060131,0.5,-0.10793742255135749,-0.045539553882984196,0.32066974093404554,0.00044033808282174536,497.73809523809524,-0.1448000521457986
XS002_MOM_12_1,weekly,MKT_XS_DISP21,high,281,9,51,0.004548731741791037,0.0024322538205865853,0.002116477921204452,0.49740334235172723,0.5338078291814946,0.02286980519099962,0.5302491103202847,0.45594032917586647,-0.055569198737030895,0.3489562478870411,0.0004789378532269964,498.1067615658363,-0.1723219984943294
XS003_MOM_12_7,monthly,MKT_AVG_CORR63,low,52,9,10,0.01790961823502901,0.006132535324701611,0.0117770829103274,0.854772229549324,0.5384615384615384,0.02828156976588448,0.6346153846153846,0.5458385430208763,-0.055339386918674426,0.9472163178289902,0.0011717222950061274,498.28846153846155,-0.055444114074243656
XS003_MOM_12_7,monthly,MKT_AVG_CORR63,mid,20,6,9,0.007667221122979723,0.012232962539697679,-0.004565741416717955,-0.34546144352138636,0.5,-0.06942835659202604,0.25,-0.10614748530071079,-0.074402623750318,0.8708178317897385,0.0007483565944216351,497.45,-0.1000038198949923
