process_id,frequency,top_k,expected_periods,engine_periods,maximum_abs_label_proxy_difference,mean_abs_label_proxy_difference,identity_passed
UNI_LGBM__XS032_GROSS_PROFIT_AT,weekly,5,443,443,3.5388358909926865e-16,9.743557276612973e-17,True
UNI_LGBM__XS032_GROSS_PROFIT_AT,weekly,10,443,443,0.0037033150470218365,1.2452427152101684e-05,True
UNI_LGBM__XS032_GROSS_PROFIT_AT,weekly,20,443,443,0.0018516575235108766,6.22621357616201e-06,True
UNI_LGBM__XS032_GROSS_PROFIT_AT,weekly,50,443,443,0.0007406630094047087,5.263142656340166e-06,True
UNI_LGBM__XS041_ASSET_GROWTH,monthly,5,101,101,3.5388358909926865e-16,1.047317829271047e-16,True
UNI_LGBM__XS041_ASSET_GROWTH,monthly,10,101,101,4.579669976578771e-16,1.144445168445788e-16,True
UNI_LGBM__XS041_ASSET_GROWTH,monthly,20,101,101,0.001658588272413753,1.642166606368002e-05,True
UNI_LGBM__XS041_ASSET_GROWTH,monthly,50,101,101,0.0013884354084546524,3.954718150058817e-05,True
UNI_LGBM__XS041_ASSET_GROWTH,weekly,5,443,443,3.3393426912553537e-16,9.20770320175909e-17,True
UNI_LGBM__XS041_ASSET_GROWTH,weekly,10,443,443,7.705644384521475e-05,1.7394231127230227e-07,True
UNI_LGBM__XS041_ASSET_GROWTH,weekly,20,443,443,0.0009180283089205597,2.2157145178663612e-06,True
UNI_LGBM__XS041_ASSET_GROWTH,weekly,50,443,443,0.001931125382640151,1.000563172038972e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,monthly,5,101,101,0.001490183281666238,1.4754289917581959e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,monthly,10,101,101,0.002785025826721535,3.495165809471434e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,monthly,20,101,101,0.0013925129133607814,1.807517195942201e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,monthly,50,101,101,0.0005570051653439462,1.0970772578215292e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,weekly,5,443,443,3.7816971776294395e-16,9.696573142964461e-17,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,weekly,10,443,443,0.002534562211981473,8.25456879774737e-06,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,weekly,20,443,443,0.00929318904063977,2.590789895839996e-05,True
UNI_LGBM__XS056_CFO_ACCRUALS_PT,weekly,50,443,443,0.006435041452947335,2.293342252218886e-05,True
UNI_RIDGE__XS001_MOM_255_0,monthly,5,101,101,0.00038515778103975773,3.813443376732935e-06,True
UNI_RIDGE__XS001_MOM_255_0,monthly,10,101,101,0.00011834319526650428,1.8728981692512428e-06,True
UNI_RIDGE__XS001_MOM_255_0,monthly,20,101,101,0.014130435536501715,0.00017520896450682428,True
UNI_RIDGE__XS001_MOM_255_0,monthly,50,101,101,0.005652174214600902,0.00010608807717985831,True
UNI_RIDGE__XS001_MOM_255_0,weekly,5,443,443,0.1744019907148297,0.0005833973916504633,True
UNI_RIDGE__XS001_MOM_255_0,weekly,10,443,443,0.13735694772236312,0.0005507748656181288,True
UNI_RIDGE__XS001_MOM_255_0,weekly,20,443,443,0.06304617574590773,0.00030209607709854165,True
UNI_RIDGE__XS001_MOM_255_0,weekly,50,443,443,0.020014970157087614,0.00013570395376693813,True
UNI_RIDGE__XS002_MOM_12_1,monthly,5,101,101,0.000141639039624053,1.4023667290482953e-06,True
UNI_RIDGE__XS002_MOM_12_1,monthly,10,101,101,0.00011834319526652509,1.872898169242744e-06,True
UNI_RIDGE__XS002_MOM_12_1,monthly,20,101,101,0.0034710885211367837,5.233486123214651e-05,True
UNI_RIDGE__XS002_MOM_12_1,monthly,50,101,101,0.005652174214600639,0.00014979408285316484,True
UNI_RIDGE__XS002_MOM_12_1,weekly,5,443,443,0.17192440416115345,0.0005892552857564759,True
UNI_RIDGE__XS002_MOM_12_1,weekly,10,443,443,0.15467152086159,0.000584093387043109,True
UNI_RIDGE__XS002_MOM_12_1,weekly,20,443,443,0.05003742539271927,0.00024815542795585,True
UNI_RIDGE__XS002_MOM_12_1,weekly,50,443,443,0.0261446593982533,0.00012552115532246783,True
UNI_RIDGE__XS003_MOM_12_7,monthly,5,101,101,0.05652174214600553,0.0005596212093664899,True
UNI_RIDGE__XS003_MOM_12_7,monthly,10,101,101,0.028260871073002708,0.0005039134215186247,True
UNI_RIDGE__XS003_MOM_12_7,monthly,20,101,101,0.014130435536501514,0.0002513539415974718,True
UNI_RIDGE__XS003_MOM_12_7,monthly,50,101,101,0.0056521742146004444,0.00015030074725102134,True
UNI_RIDGE__XS003_MOM_12_7,weekly,5,443,443,0.008203903435236637,1.8543021978089188e-05,True
UNI_RIDGE__XS003_MOM_12_7,weekly,10,443,443,0.06790923896855167,0.00031053797060096126,True
UNI_RIDGE__XS003_MOM_12_7,weekly,20,443,443,0.04055642644052816,0.00015590927977364056,True
UNI_RIDGE__XS003_MOM_12_7,weekly,50,443,443,0.02703499001475191,0.00014447777368885656,True
UNI_RIDGE__XS004_HIGH_52W,monthly,5,101,101,0.00038515778103986875,3.8134433767315608e-06,True
UNI_RIDGE__XS004_HIGH_52W,monthly,10,101,101,0.0009044776119472644,2.0442974316836997e-05,True
UNI_RIDGE__XS004_HIGH_52W,monthly,20,101,101,0.00045223880597403815,1.3760578459666129e-05,True
UNI_RIDGE__XS004_HIGH_52W,monthly,50,101,101,0.0022109361774165434,3.7107877076242264e-05,True
UNI_RIDGE__XS004_HIGH_52W,weekly,5,443,443,0.17440199071482948,0.0005922124722553009,True
UNI_RIDGE__XS004_HIGH_52W,weekly,10,443,443,0.13455987255040108,0.0005634259793756228,True
UNI_RIDGE__XS004_HIGH_52W,weekly,20,443,443,0.06023767061450206,0.00028773643032096834,True
UNI_RIDGE__XS004_HIGH_52W,weekly,50,443,443,0.024890713356841912,0.00015875810746986688,True
UNI_RIDGE__XS007_ST_REV_21,monthly,5,101,101,2.914335439641036e-16,9.456819266067623e-17,True
UNI_RIDGE__XS007_ST_REV_21,monthly,10,101,101,4.440892098500626e-16,1.185322810750984e-16,True
UNI_RIDGE__XS007_ST_REV_21,monthly,20,101,101,0.014130435536501354,0.0001404911597440627,True
UNI_RIDGE__XS007_ST_REV_21,monthly,50,101,101,0.005652174214600639,7.952641486461003e-05,True
UNI_RIDGE__XS007_ST_REV_21,weekly,5,443,443,0.00020008001600142593,4.5164789174759e-07,True
UNI_RIDGE__XS007_ST_REV_21,weekly,10,443,443,0.00010004000800085608,2.2582394598835043e-07,True
UNI_RIDGE__XS007_ST_REV_21,weekly,20,443,443,0.01865203761755528,0.00013568627027805904,True
UNI_RIDGE__XS007_ST_REV_21,weekly,50,443,443,0.022799362863123566,0.00013007502345399754,True
UNI_RIDGE__XS015_MAX_21,monthly,5,101,101,0.03428235521630699,0.00044361163104863143,True
UNI_RIDGE__XS015_MAX_21,monthly,10,101,101,0.01714117760815346,0.00023351113750990526,True
UNI_RIDGE__XS015_MAX_21,monthly,20,101,101,0.008570588804076663,0.00011977985800986671,True
UNI_RIDGE__XS015_MAX_21,monthly,50,101,101,0.0034282355216304905,7.154591955795775e-05,True
UNI_RIDGE__XS015_MAX_21,weekly,5,443,443,0.015070631535651604,9.189804941640007e-05,True
UNI_RIDGE__XS015_MAX_21,weekly,10,443,443,0.027083579454561305,8.779381350086698e-05,True
UNI_RIDGE__XS015_MAX_21,weekly,20,443,443,0.029332149805030207,8.602211895266327e-05,True
UNI_RIDGE__XS015_MAX_21,weekly,50,443,443,0.030310261247849322,9.19438672845684e-05,True
UNI_RIDGE__XS018_AMIHUD_252,monthly,5,101,101,3.2612801348363973e-16,9.938806172449794e-17,True
UNI_RIDGE__XS018_AMIHUD_252,monthly,10,101,101,3.3306690738754696e-16,1.0747127198075125e-16,True
UNI_RIDGE__XS018_AMIHUD_252,monthly,20,101,101,0.0022156573116689365,2.1937201105787415e-05,True
UNI_RIDGE__XS018_AMIHUD_252,monthly,50,101,101,0.00653843713926841,8.71724264536485e-05,True
UNI_RIDGE__XS018_AMIHUD_252,weekly,5,443,443,3.5735303605122226e-16,1.0078785001377693e-16,True
UNI_RIDGE__XS018_AMIHUD_252,weekly,10,443,443,3.5388358909926865e-16,9.776505519834386e-17,True
UNI_RIDGE__XS018_AMIHUD_252,weekly,20,443,443,5.603156827405087e-16,1.780088342667371e-16,True
UNI_RIDGE__XS018_AMIHUD_252,weekly,50,443,443,0.0005564148086560495,3.5762430874371498e-06,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,monthly,5,101,101,4.649058915617843e-16,9.76619259885012e-17,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,monthly,10,101,101,2.218391858542154e-06,2.196427595286704e-08,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,monthly,20,101,101,0.0003391472868216408,3.3688760669887367e-06,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,monthly,50,101,101,0.0006800990566039264,9.62504922916734e-06,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,weekly,5,443,443,8.424599831502455e-05,1.901715538563902e-07,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,weekly,10,443,443,0.003562412342216003,9.929898834284467e-06,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,weekly,20,443,443,0.00178120617110792,4.999302428101839e-06,True
UNI_RIDGE__XS019_PRICE_DELAY_52W,weekly,50,443,443,0.0007124824684432464,6.6260161744674065e-06,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,monthly,5,101,101,0.00886262924667662,9.86548376392904e-05,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,monthly,10,101,101,0.004431314623337922,5.140870726584461e-05,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,monthly,20,101,101,0.002215657311669353,4.349975543910042e-05,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,monthly,50,101,101,0.0014401622718055451,3.3543096933335416e-05,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,weekly,5,443,443,0.00020415801830610952,4.6085331455608693e-07,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,weekly,10,443,443,0.00010207900915302007,3.43316050112274e-07,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,weekly,20,443,443,0.013015565440378057,3.325013968969459e-05,True
UNI_RIDGE__XS020_VOLUME_SHOCK_50D,weekly,50,443,443,0.015491567879004676,4.8682687007474786e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,monthly,5,101,101,0.011414415386278451,0.00011301401372561879,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,monthly,10,101,101,0.005707207693139215,5.650700686286137e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,monthly,20,101,101,0.00285360384656933,2.8253503431549237e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,monthly,50,101,101,0.0011414415386277847,1.154113853752055e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,weekly,5,443,443,0.008161808447353015,3.3160991432212424e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,weekly,10,443,443,0.0040809042236764105,1.887039541208081e-05,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,weekly,20,443,443,0.0020404521118379676,9.81304763334859e-06,True
UNI_RIDGE__XS032_GROSS_PROFIT_AT,weekly,50,443,443,0.0008161808447353508,5.332332408221593e-06,True
UNI_RIDGE__XS041_ASSET_GROWTH,monthly,5,101,101,2.645453300864631e-16,8.25711199085e-17,True
UNI_RIDGE__XS041_ASSET_GROWTH,monthly,10,101,101,0.010246124594595861,0.00010144677816442556,True
UNI_RIDGE__XS041_ASSET_GROWTH,monthly,20,101,101,0.005123062297297708,8.839801697939772e-05,True
UNI_RIDGE__XS041_ASSET_GROWTH,monthly,50,101,101,0.0020492249189192416,4.929154726179039e-05,True
UNI_RIDGE__XS041_ASSET_GROWTH,weekly,5,443,443,3.5388358909926865e-16,9.869164423333937e-17,True
UNI_RIDGE__XS041_ASSET_GROWTH,weekly,10,443,443,0.0004259530960026431,9.615194041700022e-07,True
UNI_RIDGE__XS041_ASSET_GROWTH,weekly,20,443,443,0.00039407086423861107,1.370310185809661e-06,True
UNI_RIDGE__XS041_ASSET_GROWTH,weekly,50,443,443,0.0012168752835900985,6.023701367552298e-06,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,monthly,5,101,101,3.7470027081099033e-16,1.0471890131713458e-16,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,monthly,10,101,101,0.00011834319526624754,1.171714804727794e-06,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,monthly,20,101,101,0.005527340443541501,5.5312000407859004e-05,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,monthly,50,101,101,0.0022109361774164706,4.3307169594325044e-05,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,weekly,5,443,443,3.5735303605122226e-16,9.833468963546801e-17,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,weekly,10,443,443,0.002534562211981552,6.7767316711509185e-06,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,weekly,20,443,443,0.0014913657770798255,9.820208460629766e-06,True
UNI_RIDGE__XS056_CFO_ACCRUALS_PT,weekly,50,443,443,0.0012167284511613368,1.0099035898190673e-05,True
