process_id,frequency,window_type,window_id,periods,relative_log_sum,active_mean
RAW__XS018_AMIHUD_252,weekly,calendar_year,2021,52,-0.04094828376364135,-0.000540027410974187
RAW__XS018_AMIHUD_252,weekly,calendar_year,2022,52,-0.07129460083864145,-0.0011872113799614404
RAW__XS018_AMIHUD_252,weekly,calendar_year,2023,52,-0.09699412639800338,-0.0016134002519700302
RAW__XS018_AMIHUD_252,weekly,calendar_year,2024,53,-0.06592914686966729,-0.0011550704220753057
RAW__XS018_AMIHUD_252,weekly,calendar_year,2025,52,-0.04309464845324466,-0.0007293194448052286
RAW__XS018_AMIHUD_252,weekly,calendar_year,2026,25,0.05169892813554585,0.0022102274189511827
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2018,12,0.05469763186047764,0.0041661728537071745
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2019,12,-0.040236325022976055,-0.004246146404321481
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2020,12,-0.052602103113758694,-0.00768066338174674
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2021,12,-0.12670261793459872,-0.010891741616503517
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2022,12,0.14610627256572323,0.011012445664956017
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2023,12,-0.12001055519996473,-0.01071695611071602
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2024,12,-0.07566339817801475,-0.006530136034294466
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2025,12,-0.12173806354940364,-0.00994232649444667
RAW__XS019_PRICE_DELAY_52W,monthly,calendar_year,2026,5,-0.06073471448928107,-0.01088099967789744
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2018,53,0.050507797427900264,0.0008910247996815183
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2019,52,-0.03149018901315156,-0.0006761059392758831
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2020,52,-0.014326985609076474,-0.0010586928431479488
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2021,52,-0.1105055371734876,-0.002139201641211309
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2022,52,0.10907036791215087,0.0019378092825850812
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2023,52,-0.16905174970463313,-0.0033374437249285337
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2024,53,-0.012252736270092098,-0.00024277966821385018
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2025,52,-0.18723578323231552,-0.0037684499122647044
RAW__XS019_PRICE_DELAY_52W,weekly,calendar_year,2026,25,-0.006959855679296304,-0.0002077380357941916
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2018,12,0.0669957558674657,0.005433671485350178
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2019,12,0.01928086268517722,0.0018125684844801555
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2020,12,0.1103890001423963,0.0091698330985469
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2021,12,-0.016069050505396084,-0.0014992982818661331
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2022,12,0.0013974006746237631,0.00040997254323108895
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2023,12,-0.04039893930267528,-0.003210375025023545
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2024,12,-0.03249790905445798,-0.0026474668356265643
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2025,12,-0.005233560141955355,-0.0003836345854061063
RAW__XS020_VOLUME_SHOCK_50D,monthly,calendar_year,2026,5,-0.07042077085138024,-0.01428041156044888
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2018,53,-0.01216118087595127,-0.00023873009084990872
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2019,52,-0.10387769788139292,-0.0019376694584353567
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2020,52,-0.06284241827574588,-0.0004186000449262804
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2021,52,-0.25061681267921154,-0.004818464333672983
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2022,52,-0.003609345566551197,-2.2735490438901254e-05
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2023,52,0.007025209643199251,0.00015726638735060665
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2024,53,-0.12039829260514782,-0.0022450543807181677
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2025,52,-0.10583459398580596,-0.002049977109860832
RAW__XS020_VOLUME_SHOCK_50D,weekly,calendar_year,2026,25,0.12226308822967258,0.005101933251752486
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2018,12,0.09331753958894778,0.008100399164588018
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2019,12,-0.03094223197493956,-0.0026883350981296386
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2020,12,0.029275827889179783,0.0021301335507236583
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2021,12,0.0099700290828059,0.0012520231168070735
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2022,12,0.0069819149217300765,0.0012022298052660567
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2023,12,-0.05171546972102152,-0.003989888311452472
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2024,12,-0.0309093777237249,-0.0024488861434834495
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2025,12,-0.0015253690384397015,7.415130945552055e-06
RAW__XS032_GROSS_PROFIT_AT,monthly,calendar_year,2026,5,-0.06529555399218946,-0.012692676141732796
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2018,53,0.06698737280290684,0.0013157138973830928
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2019,52,-0.02176310567252078,-0.0003705121369177615
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2020,52,0.033945829275948546,0.0006906320804980429
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2021,52,0.02132684556028472,0.0004103380017362708
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2022,52,-0.0039085865675099205,-2.831900125886368e-06
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2023,52,-0.052071715242924484,-0.0010163604317530994
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2024,53,-0.016949893295532675,-0.0002603986715852206
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2025,52,-0.006707236991045509,-0.0001373889088319766
RAW__XS032_GROSS_PROFIT_AT,weekly,calendar_year,2026,25,-0.06582004590762852,-0.002492970557933445
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2018,12,-0.0029832792070447964,0.0003628489774673653
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2019,12,0.01463408752005078,0.001768542184501648
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2020,12,-0.023974847194254814,0.0034396748603518212
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2021,12,0.0013876976145309333,0.0008491280487472422
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2022,12,0.34271070168242823,0.02953899796269908
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2023,12,-0.13970182951475427,-0.010874076739827293
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2024,12,0.025387800983781975,0.001968861548746046
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2025,12,0.12891066107685556,0.010991638525774181
RAW__XS041_ASSET_GROWTH,monthly,calendar_year,2026,5,0.045665960517210155,0.010379517694899287
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2018,53,0.0015131389997926868,0.00018458300597032403
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2019,52,0.018407404557198227,0.0004203711588615783
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2020,52,-0.06728510159235933,-0.000540723447256225
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2021,52,0.029345264856980947,0.0011193737451155445
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2022,52,0.3089808720889674,0.006100132586608866
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2023,52,-0.12391615974577817,-0.002249853474610467
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2024,53,0.024295064392371536,0.0004367922444045933
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2025,52,0.1421138883235187,0.0027383581539016785
RAW__XS041_ASSET_GROWTH,weekly,calendar_year,2026,25,0.03282859184997443,0.001570128602141847
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2018,12,0.051966298085778524,0.00487163180521281
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2019,12,0.0010783421808341423,0.0011872238766542735
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2020,12,-0.03625937873389652,0.006591063952526344
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2021,12,-0.04959846022384648,-0.0035527807223091623
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2022,12,0.08803151259351318,0.008826837253692136
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2023,12,-0.07495493428944652,-0.004984339416923056
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2024,12,0.06829329534235572,0.005707797473065305
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2025,12,0.11005816978694499,0.009753167082750333
RAW__XS056_CFO_ACCRUALS_PT,monthly,calendar_year,2026,5,0.18217610629103387,0.04012538893143984
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2018,53,0.06535061077208573,0.001363001630112348
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2019,52,0.0004906326578071026,0.00013679135568158183
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2020,52,-0.1270524987854512,-0.0007868025065890687
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2021,52,-0.01566203262182403,-2.0750403687708197e-05
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2022,52,0.061777802053391534,0.0015652984980687712
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2023,52,-0.07439701003831524,-0.001211132145601985
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2024,53,0.08316958977719606,0.0017313187763794654
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2025,52,0.11972354547209743,0.0026801044090929557
RAW__XS056_CFO_ACCRUALS_PT,weekly,calendar_year,2026,25,0.09026543592458011,0.00386410226433465
STATIC_DIM6_ALL14,monthly,calendar_year,2018,12,0.09926830682194919,0.00775991048603436
STATIC_DIM6_ALL14,monthly,calendar_year,2019,12,-0.10852284343698046,-0.009814820034883662
STATIC_DIM6_ALL14,monthly,calendar_year,2020,12,0.01687319393607921,-0.0013262312138811276
STATIC_DIM6_ALL14,monthly,calendar_year,2021,12,-0.10138282165772469,-0.008377119010890851
STATIC_DIM6_ALL14,monthly,calendar_year,2022,12,0.09613451526267593,0.0066428841833278225
STATIC_DIM6_ALL14,monthly,calendar_year,2023,12,-0.0871268850107079,-0.007723758784651841
STATIC_DIM6_ALL14,monthly,calendar_year,2024,12,0.0613827280769761,0.005220809347553497
STATIC_DIM6_ALL14,monthly,calendar_year,2025,12,-0.019581217656785235,-0.0016015347958940236
STATIC_DIM6_ALL14,monthly,calendar_year,2026,5,-0.0959962391610013,-0.019545961032026195
STATIC_DIM6_ALL14,weekly,calendar_year,2018,53,0.06375133404497489,0.001143464693579355
STATIC_DIM6_ALL14,weekly,calendar_year,2019,52,-0.14788250286224405,-0.002881566453724197
STATIC_DIM6_ALL14,weekly,calendar_year,2020,52,-0.06768952948949056,-0.001716533260840346
STATIC_DIM6_ALL14,weekly,calendar_year,2021,52,-0.12086487090224965,-0.002279765322408542
STATIC_DIM6_ALL14,weekly,calendar_year,2022,52,0.005266545319607182,-8.166137223876328e-05
STATIC_DIM6_ALL14,weekly,calendar_year,2023,52,-0.12181409324032334,-0.0024513839764010318
STATIC_DIM6_ALL14,weekly,calendar_year,2024,53,-0.05062511121617079,-0.0009689386345727632
STATIC_DIM6_ALL14,weekly,calendar_year,2025,52,0.010017995908835262,4.614479686314181e-05
STATIC_DIM6_ALL14,weekly,calendar_year,2026,25,-0.06653818745966789,-0.0026503687300248567
STATIC_EQ_ALL14,monthly,calendar_year,2018,12,-0.009497394058667945,-0.0007737056124060467
STATIC_EQ_ALL14,monthly,calendar_year,2019,12,-0.09039123007188879,-0.008366102815599843
STATIC_EQ_ALL14,monthly,calendar_year,2020,12,-0.12611433814027437,-0.013749780618593796
STATIC_EQ_ALL14,monthly,calendar_year,2021,12,-0.11641291048503244,-0.009593947294916833
STATIC_EQ_ALL14,monthly,calendar_year,2022,12,-0.029501542916827952,-0.0034835906091207256
STATIC_EQ_ALL14,monthly,calendar_year,2023,12,-0.09978909362865232,-0.00883876704583588
STATIC_EQ_ALL14,monthly,calendar_year,2024,12,0.030020061055489475,0.002442178289964708
STATIC_EQ_ALL14,monthly,calendar_year,2025,12,0.01634218637592729,0.0015242122488064262
STATIC_EQ_ALL14,monthly,calendar_year,2026,5,-0.07736275011929827,-0.015508535211062746
STATIC_EQ_ALL14,weekly,calendar_year,2018,53,-0.042792575417732334,-0.0008786933645926398
STATIC_EQ_ALL14,weekly,calendar_year,2019,52,-0.11124134829751998,-0.0021889859413316646
STATIC_EQ_ALL14,weekly,calendar_year,2020,52,-0.12396373889728349,-0.002875816632847882
STATIC_EQ_ALL14,weekly,calendar_year,2021,52,-0.10377229828416441,-0.001921628544640715
STATIC_EQ_ALL14,weekly,calendar_year,2022,52,-0.057413657799513705,-0.001190282873255521
STATIC_EQ_ALL14,weekly,calendar_year,2023,52,-0.12961449453084845,-0.0025930129123514054
STATIC_EQ_ALL14,weekly,calendar_year,2024,53,0.005945833855642385,0.00010956143730448209
STATIC_EQ_ALL14,weekly,calendar_year,2025,52,0.029690808778697213,0.0003699328698105891
STATIC_EQ_ALL14,weekly,calendar_year,2026,25,-0.05422638371276074,-0.002152035311976044
STATIC_EQ_ROLE5,monthly,calendar_year,2018,12,-0.0021888039928237325,0.0003494757166566202
STATIC_EQ_ROLE5,monthly,calendar_year,2019,12,-0.16129564294062876,-0.013710719641810115
STATIC_EQ_ROLE5,monthly,calendar_year,2020,12,0.06045456982243182,0.003148975483264214
STATIC_EQ_ROLE5,monthly,calendar_year,2021,12,-0.05917073952019308,-0.005150398431135165
STATIC_EQ_ROLE5,monthly,calendar_year,2022,12,0.21217515018723865,0.01782533155442097
STATIC_EQ_ROLE5,monthly,calendar_year,2023,12,-0.04853147055654235,-0.003820551214321214
STATIC_EQ_ROLE5,monthly,calendar_year,2024,12,0.08128100050429217,0.007579424930121786
STATIC_EQ_ROLE5,monthly,calendar_year,2025,12,0.013684724804607298,0.0013258219694178934
STATIC_EQ_ROLE5,monthly,calendar_year,2026,5,0.04671418704877116,0.009880013914550201
STATIC_EQ_ROLE5,weekly,calendar_year,2018,53,-0.0341791576235386,-0.0005338929813769494
STATIC_EQ_ROLE5,weekly,calendar_year,2019,52,-0.13934792507952423,-0.0026898585267468708
STATIC_EQ_ROLE5,weekly,calendar_year,2020,52,0.07517298199595837,0.001276638006922835
STATIC_EQ_ROLE5,weekly,calendar_year,2021,52,-0.13917072165572805,-0.0023368415213103474
STATIC_EQ_ROLE5,weekly,calendar_year,2022,52,0.13586809181894813,0.002794149658998943
STATIC_EQ_ROLE5,weekly,calendar_year,2023,52,-0.11051823642354351,-0.0021433865956082244
STATIC_EQ_ROLE5,weekly,calendar_year,2024,53,0.08949570059529534,0.002114921660185852
STATIC_EQ_ROLE5,weekly,calendar_year,2025,52,0.009754471554515691,0.0003245908477311893
STATIC_EQ_ROLE5,weekly,calendar_year,2026,25,0.0044709732829186916,0.00033718971535329434
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2018,12,0.021684483327894855,0.0022613008321840933
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2019,12,0.008359115872057739,0.000385378103020186
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2020,12,0.06615125314825605,0.004187126396531589
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2021,12,0.07118908450616494,0.006824780221900954
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2022,12,-0.16264112319760865,-0.012275186594755775
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2023,12,-0.09107750253667375,-0.006101453257751012
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2024,12,0.05363352014282864,0.005258050512717549
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2025,12,0.12247286278389125,0.011240632857771576
UNI_LGBM__XS001_MOM_255_0,monthly,calendar_year,2026,5,0.36523962748877525,0.08038134213003319
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2018,53,-0.13877219385951728,-0.0024429209400381713
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2019,52,-0.01026729121911497,-0.00016292754851533433
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2020,52,-0.13486519279622858,-0.002534783124884532
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2021,52,0.0023867252904427837,7.952973080993946e-05
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2022,52,0.0023964933540215443,0.00012003896354351173
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2023,52,-0.07815105002788375,-0.0015407988069744204
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2024,53,-0.05482937945129562,-0.0010131036193135256
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2025,52,-0.10625148323765829,-0.001854963591508496
UNI_LGBM__XS001_MOM_255_0,weekly,calendar_year,2026,25,0.4364330733982729,0.01859821422192571
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2018,12,-0.06424463768702096,-0.004945071760597534
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2019,12,0.03242117771214652,0.0033204866893111105
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2020,12,-0.11681857646938448,-0.010391631765582684
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2021,12,0.05053942646205577,0.004607511876457397
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2022,12,-0.039722658039608054,-0.002501733602779388
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2023,12,-0.01323228919401246,-0.0013812517468038688
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2024,12,-0.13868605941928477,-0.011516928385968822
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2025,12,0.01638138598509012,0.0017388902142122613
UNI_LGBM__XS002_MOM_12_1,monthly,calendar_year,2026,5,0.29109172204959544,0.06351074060869202
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2018,53,-0.11083149634925574,-0.0019881175825303857
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2019,52,-0.11155068893914184,-0.00214853247977728
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2020,52,-0.03749930824413798,-0.0010585432187248602
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2021,52,-0.17002060931476423,-0.0032841214898634286
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2022,52,-0.02725192443368987,-0.0004479387465168465
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2023,52,-0.19177119762116843,-0.00364590130997574
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2024,53,-0.17347300918190342,-0.0029820843667663238
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2025,52,0.1334927792594916,0.00299548641430973
UNI_LGBM__XS002_MOM_12_1,weekly,calendar_year,2026,25,0.26314935170644205,0.011152518680389632
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2018,12,0.11563383039614177,0.009495026778966945
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2019,12,-0.06747023174706046,-0.005161648363220565
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2020,12,0.007259409346941081,0.0006039898478340707
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2021,12,0.004640987863543257,0.0007603230783736389
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2022,12,-0.06810488386135494,-0.0052697857978125
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2023,12,-0.07403188522795867,-0.006309780123546577
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2024,12,-0.004773080760921172,0.00017186129190447744
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2025,12,0.17714442870565306,0.015595698200056518
UNI_LGBM__XS003_MOM_12_7,monthly,calendar_year,2026,5,0.2649810925937124,0.05895923586558767
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2018,53,-0.1820688096230742,-0.0032800992944358454
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2019,52,-0.028664200424744553,-0.0005446719992951346
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2020,52,-0.13148793728662012,-0.0026109000649598723
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2021,52,-0.04230449795371324,-0.0008027746577897454
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2022,52,-0.15930341780198978,-0.002964096218964224
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2023,52,-0.1362779177152031,-0.0025932316354955933
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2024,53,0.20870388738896464,0.004452152785207099
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2025,52,0.12842865182154511,0.002792879485734946
UNI_LGBM__XS003_MOM_12_7,weekly,calendar_year,2026,25,0.31601448665359355,0.013239849570779923
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2018,12,0.02635457884760469,0.0019385830118179477
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2019,12,-0.05091462751046767,-0.004640788057282713
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2020,12,-0.028936965524130377,-0.0037883306297624617
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2021,12,-0.005720731493471992,-0.0003671254494610661
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2022,12,-0.16813296459293334,-0.013064588098158053
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2023,12,0.04987782539455966,0.004453307227086312
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2024,12,0.0009505941594158615,-8.37216257911592e-05
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2025,12,-0.14277465688575203,-0.011671259630741634
UNI_LGBM__XS004_HIGH_52W,monthly,calendar_year,2026,5,-0.037766466171795986,-0.007528336847314065
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2018,53,-0.14417063789984658,-0.00270146706059429
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2019,52,-0.17666298706640232,-0.0034161856233899048
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2020,52,-0.1923564663059425,-0.003828312453397207
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2021,52,-0.06330819522565134,-0.0011535263788424262
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2022,52,-0.06552059421880913,-0.0009099925006815395
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2023,52,-0.018477072234721805,-0.0002538554391061056
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2024,53,-0.12321356655217731,-0.00228045403528559
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2025,52,0.017548528289873078,0.0008162031205987835
UNI_LGBM__XS004_HIGH_52W,weekly,calendar_year,2026,25,-0.15559851452774748,-0.005964451215306999
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2018,12,-0.034934666804994345,-0.002598970433265522
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2019,12,0.07261509481926533,0.006205311350038138
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2020,12,-0.06408215724860036,0.00934058849200036
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2021,12,0.012464576965717102,0.0018358713657623353
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2022,12,-0.02286733180548007,-0.0018950066368851233
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2023,12,-0.01155877842782789,-0.0005577840151675395
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2024,12,-0.09599766088800964,-0.007583206822627382
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2025,12,0.04709688655013061,0.004223320311038133
UNI_LGBM__XS007_ST_REV_21,monthly,calendar_year,2026,5,0.01263693567137017,0.004660232596778435
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2018,53,-0.10877162105590366,-0.0019762109431370905
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2019,52,0.0005841855885805546,7.058181907424337e-05
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2020,52,0.07133039322492,0.001182606944758821
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2021,52,-0.09925911015296247,-0.001766728322247459
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2022,52,0.05883507455985927,0.001450846299928137
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2023,52,-0.13818420952703575,-0.002575090418079684
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2024,53,0.012164820876864914,0.0004110698147620029
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2025,52,0.022335329378802695,0.000853083746436509
UNI_LGBM__XS007_ST_REV_21,weekly,calendar_year,2026,25,-0.03861719174528155,-0.0012019050740948156
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2018,12,-0.034240266682106,-0.002886955486343018
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2019,12,0.054582029804229756,0.00451881121301409
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2020,12,-0.026739745351062945,-0.003457090123291956
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2021,12,-0.06310195826185162,-0.005268706681317931
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2022,12,0.023460048544844014,0.0011056238717177813
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2023,12,0.01745219477817671,0.0013426592990470794
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2024,12,-0.01955950250875898,-0.0013754619724118493
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2025,12,-0.005569566212768502,-0.00019410279201322508
UNI_LGBM__XS015_MAX_21,monthly,calendar_year,2026,5,0.055445587400575536,0.011499162214694292
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2018,53,-0.061279218603319766,-0.001087028596273862
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2019,52,-0.202853372295429,-0.0038478216138563216
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2020,52,-0.12092840040256254,-0.0021721761815135096
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2021,52,-0.009161120627496105,-0.00014470894015804097
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2022,52,-0.0792727134427798,-0.0015874236045358703
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2023,52,-0.19634201381676278,-0.0036677843997069137
UNI_LGBM__XS015_MAX_21,weekly,calendar_year,2024,53,-0.09082306658557017,-0.0016626832172762843
